notice_id,capital_call_id,commitment_id,investor_id,fund_id,feeder_id,offering_id,call_number,call_date,due_date,committed_amount_usd,call_percentage,call_amount_usd,equalization_amount_usd,total_due_usd,payment_status,payment_date,payment_reference,bank_account,unfunded_commitment_usd,cumulative_called_pct
CCN-00090,FUND-ACO-IV-CC2,COMM-0045,INV-0016,FUND-ACO-IV,FUND-ACO-IV-OFF,FUND-ACO-IV-OFF-A,2,2022-02-19,2022-03-04,384080000.0,25.0,96020000.0,0.0,96020000.0,Paid,2022-03-04,WIRE-000090,CITI-200300400,172836000.0,55.0
CCN-00091,FUND-AIP-II-CC1,COMM-0046,INV-0016,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-08-23,2021-09-06,222740000.0,30.0,66822000.0,0.0,66822000.0,Paid,2021-09-08,WIRE-000091,BOFA-300400500,155918000.0,30.0
CCN-00092,FUND-AIP-II-CC2,COMM-0046,INV-0016,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,2,2022-05-01,2022-05-13,222740000.0,25.0,55685000.0,0.0,55685000.0,Paid,2022-05-16,WIRE-000092,JPMC-100200300,100233000.0,55.0
CCN-00093,FUND-ARA-IV-CC1,COMM-0047,INV-0018,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,1,2022-07-15,2022-07-29,163260000.0,30.0,48978000.0,0.0,48978000.0,Paid,2022-08-01,WIRE-000093,GS-400500600,114282000.0,30.0
CCN-00094,FUND-ARA-IV-CC2,COMM-0047,INV-0018,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,2,2023-04-17,2023-05-01,163260000.0,25.0,40815000.0,0.0,40815000.0,Paid,2023-05-01,WIRE-000094,HSBC-600700800,73467000.0,55.0
CCN-00095,FUND-ARA-IV-CC1,COMM-0048,INV-0010,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,1,2022-07-15,2022-07-29,194600000.0,30.0,58380000.0,0.0,58380000.0,Paid,2022-08-01,WIRE-000095,BOFA-300400500,136220000.0,30.0
CCN-00096,FUND-ARA-IV-CC2,COMM-0048,INV-0010,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-04-17,2023-05-01,194600000.0,25.0,48650000.0,0.0,48650000.0,Paid,2023-05-02,WIRE-000096,WF-500600700,87570000.0,55.0
CCN-00097,FUND-ACO-V-CC1,COMM-0049,INV-0027,FUND-ACO-V,FUND-ACO-V-DOM,FUND-ACO-V-DOM-A,1,2023-08-08,2023-08-22,168790000.0,30.0,50637000.0,0.0,50637000.0,Paid,2023-08-23,WIRE-000097,CITI-200300400,118153000.0,30.0
CCN-00098,FUND-ACO-V-CC2,COMM-0049,INV-0027,FUND-ACO-V,FUND-ACO-V-DOM,FUND-ACO-V-DOM-A,2,2024-01-23,2024-02-06,168790000.0,25.0,42197500.0,0.0,42197500.0,Paid,2024-02-07,WIRE-000098,WF-500600700,75955500.0,55.0
CCN-00099,FUND-ABF-IX-CC1,COMM-0050,INV-0014,FUND-ABF-IX,FUND-ABF-IX-OFF,FUND-ABF-IX-OFF-A,1,2021-08-08,2021-08-20,197790000.0,30.0,59337000.0,0.0,59337000.0,Paid,2021-08-23,WIRE-000099,WF-500600700,138453000.0,30.0
CCN-00100,FUND-ABF-IX-CC2,COMM-0050,INV-0014,FUND-ABF-IX,FUND-ABF-IX-OFF,FUND-ABF-IX-OFF-A,2,2021-11-28,2021-12-10,197790000.0,25.0,49447500.0,0.0,49447500.0,Paid,2021-12-10,WIRE-000100,JPMC-100200300,89005500.0,55.0
CCN-00101,FUND-AIP-II-CC1,COMM-0051,INV-0025,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-08-23,2021-09-06,7920000.0,30.0,2376000.0,0.0,2376000.0,Paid,2021-09-07,WIRE-000101,BOFA-300400500,5544000.0,30.0
CCN-00102,FUND-AIP-II-CC2,COMM-0051,INV-0025,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,2,2022-05-01,2022-05-13,7920000.0,25.0,1980000.0,0.0,1980000.0,Paid,2022-05-16,WIRE-000102,WF-500600700,3564000.0,55.0
CCN-00103,FUND-AGE-I-CC1,COMM-0052,INV-0027,FUND-AGE-I,FUND-AGE-I-OFF,FUND-AGE-I-OFF-A,1,2019-08-18,2019-08-30,246670000.0,30.0,74001000.0,0.0,74001000.0,Paid,2019-08-30,WIRE-000103,CITI-200300400,172669000.0,30.0
CCN-00104,FUND-AGE-I-CC2,COMM-0052,INV-0027,FUND-AGE-I,FUND-AGE-I-OFF,FUND-AGE-I-OFF-A,2,2020-05-18,2020-06-01,246670000.0,25.0,61667500.0,0.0,61667500.0,Paid,2020-06-04,WIRE-000104,HSBC-600700800,111001500.0,55.0
CCN-00105,FUND-ACO-IV-CC1,COMM-0053,INV-0002,FUND-ACO-IV,FUND-ACO-IV-DOM,FUND-ACO-IV-DOM-A,1,2021-08-17,2021-08-31,171380000.0,30.0,51414000.0,0.0,51414000.0,Paid,2021-09-03,WIRE-000105,WF-500600700,119966000.0,30.0
CCN-00106,FUND-ACO-IV-CC2,COMM-0053,INV-0002,FUND-ACO-IV,FUND-ACO-IV-DOM,FUND-ACO-IV-DOM-A,2,2022-02-19,2022-03-04,171380000.0,25.0,42845000.0,0.0,42845000.0,Paid,2022-03-04,WIRE-000106,WF-500600700,77121000.0,55.0
CCN-00107,FUND-AGE-II-CC1,COMM-0054,INV-0011,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-08-22,2022-09-05,460170000.0,30.0,138051000.0,0.0,138051000.0,Paid,2022-09-08,WIRE-000107,HSBC-600700800,322119000.0,30.0
CCN-00108,FUND-AGE-II-CC2,COMM-0054,INV-0011,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-02-10,2023-02-24,460170000.0,25.0,115042500.0,0.0,115042500.0,Pending,,,HSBC-600700800,207076500.0,55.0
CCN-00109,FUND-AGE-II-CC1,COMM-0055,INV-0038,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-08-22,2022-09-05,46550000.0,30.0,13965000.0,0.0,13965000.0,Paid,2022-09-08,WIRE-000109,GS-400500600,32585000.0,30.0
CCN-00110,FUND-AGE-II-CC2,COMM-0055,INV-0038,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-02-10,2023-02-24,46550000.0,25.0,11637500.0,0.0,11637500.0,Paid,2023-03-01,WIRE-000110,HSBC-600700800,20947500.0,55.0
CCN-00111,FUND-ABF-X-CC1,COMM-0056,INV-0012,FUND-ABF-X,FUND-ABF-X-OFF,FUND-ABF-X-OFF-A,1,2023-08-26,2023-09-08,133780000.0,30.0,40134000.0,0.0,40134000.0,Paid,2023-09-11,WIRE-000111,JPMC-100200300,93646000.0,30.0
CCN-00112,FUND-ABF-X-CC2,COMM-0056,INV-0012,FUND-ABF-X,FUND-ABF-X-OFF,FUND-ABF-X-OFF-A,2,2024-03-26,2024-04-09,133780000.0,25.0,33445000.0,0.0,33445000.0,Paid,2024-04-11,WIRE-000112,JPMC-100200300,60201000.0,55.0
CCN-00113,FUND-AGE-I-CC1,COMM-0057,INV-0021,FUND-AGE-I,FUND-AGE-I-DOM,FUND-AGE-I-DOM-A,1,2019-08-18,2019-08-30,381810000.0,30.0,114543000.0,0.0,114543000.0,Paid,2019-09-04,WIRE-000113,WF-500600700,267267000.0,30.0
CCN-00114,FUND-AGE-I-CC2,COMM-0057,INV-0021,FUND-AGE-I,FUND-AGE-I-DOM,FUND-AGE-I-DOM-A,2,2020-05-18,2020-06-01,381810000.0,25.0,95452500.0,0.0,95452500.0,Paid,2020-06-01,WIRE-000114,WF-500600700,171814500.0,55.0
CCN-00115,FUND-ABF-X-CC1,COMM-0058,INV-0017,FUND-ABF-X,FUND-ABF-X-MAIN,FUND-ABF-X-MAIN-B,1,2023-08-26,2023-09-08,237800000.0,30.0,71340000.0,0.0,71340000.0,Paid,2023-09-11,WIRE-000115,JPMC-100200300,166460000.0,30.0
CCN-00116,FUND-ABF-X-CC2,COMM-0058,INV-0017,FUND-ABF-X,FUND-ABF-X-MAIN,FUND-ABF-X-MAIN-B,2,2024-03-26,2024-04-09,237800000.0,25.0,59450000.0,0.0,59450000.0,Paid,2024-04-10,WIRE-000116,GS-400500600,107010000.0,55.0
CCN-00117,FUND-ARA-III-CC1,COMM-0059,INV-0015,FUND-ARA-III,FUND-ARA-III-OFF,FUND-ARA-III-OFF-A,1,2020-07-02,2020-07-16,391710000.0,30.0,117513000.0,0.0,117513000.0,Paid,2020-07-16,WIRE-000117,GS-400500600,274197000.0,30.0
CCN-00118,FUND-ARA-III-CC2,COMM-0059,INV-0015,FUND-ARA-III,FUND-ARA-III-OFF,FUND-ARA-III-OFF-A,2,2020-11-06,2020-11-20,391710000.0,25.0,97927500.0,0.0,97927500.0,Paid,2020-11-24,WIRE-000118,BOFA-300400500,176269500.0,55.0
CCN-00119,FUND-AIP-III-CC1,COMM-0060,INV-0016,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,1,2023-08-07,2023-08-21,420420000.0,30.0,126126000.0,0.0,126126000.0,Paid,2023-08-24,WIRE-000119,CITI-200300400,294294000.0,30.0
CCN-00120,FUND-AIP-III-CC2,COMM-0060,INV-0016,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2023-11-24,2023-12-08,420420000.0,25.0,105105000.0,0.0,105105000.0,Paid,2023-12-08,WIRE-000120,JPMC-100200300,189189000.0,55.0
CCN-00121,FUND-ACO-V-CC1,COMM-0061,INV-0009,FUND-ACO-V,FUND-ACO-V-OFF,FUND-ACO-V-OFF-A,1,2023-08-08,2023-08-22,336380000.0,30.0,100914000.0,0.0,100914000.0,Paid,2023-08-24,WIRE-000121,JPMC-100200300,235466000.0,30.0
CCN-00122,FUND-ACO-V-CC2,COMM-0061,INV-0009,FUND-ACO-V,FUND-ACO-V-OFF,FUND-ACO-V-OFF-A,2,2024-01-23,2024-02-06,336380000.0,25.0,84095000.0,0.0,84095000.0,Paid,2024-02-08,WIRE-000122,CITI-200300400,151371000.0,55.0
CCN-00123,FUND-ARA-III-CC1,COMM-0062,INV-0017,FUND-ARA-III,FUND-ARA-III-MAIN,FUND-ARA-III-MAIN-B,1,2020-07-02,2020-07-16,88060000.0,30.0,26418000.0,0.0,26418000.0,Paid,2020-07-21,WIRE-000123,GS-400500600,61642000.0,30.0
CCN-00124,FUND-ARA-III-CC2,COMM-0062,INV-0017,FUND-ARA-III,FUND-ARA-III-MAIN,FUND-ARA-III-MAIN-B,2,2020-11-06,2020-11-20,88060000.0,25.0,22015000.0,0.0,22015000.0,Paid,2020-11-24,WIRE-000124,HSBC-600700800,39627000.0,55.0
CCN-00125,FUND-ARA-III-CC1,COMM-0063,INV-0020,FUND-ARA-III,FUND-ARA-III-DOM,FUND-ARA-III-DOM-A,1,2020-07-02,2020-07-16,291450000.0,30.0,87435000.0,0.0,87435000.0,Paid,2020-07-17,WIRE-000125,BOFA-300400500,204015000.0,30.0
CCN-00126,FUND-ARA-III-CC2,COMM-0063,INV-0020,FUND-ARA-III,FUND-ARA-III-DOM,FUND-ARA-III-DOM-A,2,2020-11-06,2020-11-20,291450000.0,25.0,72862500.0,0.0,72862500.0,Paid,2020-11-23,WIRE-000126,CITI-200300400,131152500.0,55.0
CCN-00127,FUND-AIP-III-CC1,COMM-0064,INV-0013,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,1,2023-08-07,2023-08-21,298090000.0,30.0,89427000.0,0.0,89427000.0,Paid,2023-08-23,WIRE-000127,BOFA-300400500,208663000.0,30.0
CCN-00128,FUND-AIP-III-CC2,COMM-0064,INV-0013,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2023-11-24,2023-12-08,298090000.0,25.0,74522500.0,0.0,74522500.0,Paid,2023-12-11,WIRE-000128,JPMC-100200300,134140500.0,55.0
CCN-00129,FUND-ABF-IX-CC1,COMM-0065,INV-0020,FUND-ABF-IX,FUND-ABF-IX-DOM,FUND-ABF-IX-DOM-A,1,2021-08-08,2021-08-20,399130000.0,30.0,119739000.0,0.0,119739000.0,Pending,,,WF-500600700,279391000.0,30.0
CCN-00130,FUND-ABF-IX-CC2,COMM-0065,INV-0020,FUND-ABF-IX,FUND-ABF-IX-DOM,FUND-ABF-IX-DOM-A,2,2021-11-28,2021-12-10,399130000.0,25.0,99782500.0,0.0,99782500.0,Paid,2021-12-10,WIRE-000130,WF-500600700,179608500.0,55.0
CCN-00131,FUND-ABF-IX-CC1,COMM-0066,INV-0035,FUND-ABF-IX,FUND-ABF-IX-MAIN,FUND-ABF-IX-MAIN-B,1,2021-08-08,2021-08-20,332450000.0,30.0,99735000.0,0.0,99735000.0,Paid,2021-08-24,WIRE-000131,HSBC-600700800,232715000.0,30.0
CCN-00132,FUND-ABF-IX-CC2,COMM-0066,INV-0035,FUND-ABF-IX,FUND-ABF-IX-MAIN,FUND-ABF-IX-MAIN-B,2,2021-11-28,2021-12-10,332450000.0,25.0,83112500.0,0.0,83112500.0,Paid,2021-12-14,WIRE-000132,JPMC-100200300,149602500.0,55.0
CCN-00133,FUND-ARA-IV-CC1,COMM-0067,INV-0027,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,1,2022-07-15,2022-07-29,57240000.0,30.0,17172000.0,0.0,17172000.0,Paid,2022-08-01,WIRE-000133,BOFA-300400500,40068000.0,30.0
CCN-00134,FUND-ARA-IV-CC2,COMM-0067,INV-0027,FUND-ARA-IV,FUND-ARA-IV-DOM,FUND-ARA-IV-DOM-A,2,2023-04-17,2023-05-01,57240000.0,25.0,14310000.0,0.0,14310000.0,Paid,2023-05-01,WIRE-000134,WF-500600700,25758000.0,55.0
CCN-00135,FUND-ABF-X-CC1,COMM-0068,INV-0010,FUND-ABF-X,FUND-ABF-X-DOM,FUND-ABF-X-DOM-A,1,2023-08-26,2023-09-08,92190000.0,30.0,27657000.0,0.0,27657000.0,Pending,,,HSBC-600700800,64533000.0,30.0
CCN-00136,FUND-ABF-X-CC2,COMM-0068,INV-0010,FUND-ABF-X,FUND-ABF-X-DOM,FUND-ABF-X-DOM-A,2,2024-03-26,2024-04-09,92190000.0,25.0,23047500.0,0.0,23047500.0,Paid,2024-04-10,WIRE-000136,JPMC-100200300,41485500.0,55.0
CCN-00137,FUND-ACO-IV-CC1,COMM-0069,INV-0035,FUND-ACO-IV,FUND-ACO-IV-OFF,FUND-ACO-IV-OFF-A,1,2021-08-17,2021-08-31,235110000.0,30.0,70533000.0,0.0,70533000.0,Paid,2021-09-02,WIRE-000137,GS-400500600,164577000.0,30.0
CCN-00138,FUND-ACO-IV-CC2,COMM-0069,INV-0035,FUND-ACO-IV,FUND-ACO-IV-OFF,FUND-ACO-IV-OFF-A,2,2022-02-19,2022-03-04,235110000.0,25.0,58777500.0,0.0,58777500.0,Paid,2022-03-04,WIRE-000138,BOFA-300400500,105799500.0,55.0
CCN-00139,FUND-AIP-II-CC1,COMM-0070,INV-0016,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,1,2021-08-23,2021-09-06,143070000.0,30.0,42921000.0,0.0,42921000.0,Paid,2021-09-06,WIRE-000139,CITI-200300400,100149000.0,30.0
CCN-00140,FUND-AIP-II-CC2,COMM-0070,INV-0016,FUND-AIP-II,FUND-AIP-II-DOM,FUND-AIP-II-DOM-A,2,2022-05-01,2022-05-13,143070000.0,25.0,35767500.0,0.0,35767500.0,Paid,2022-05-18,WIRE-000140,HSBC-600700800,64381500.0,55.0
CCN-00141,FUND-ARA-IV-CC1,COMM-0071,INV-0037,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,1,2022-07-15,2022-07-29,171520000.0,30.0,51456000.0,0.0,51456000.0,Paid,2022-08-03,WIRE-000141,GS-400500600,120064000.0,30.0
CCN-00142,FUND-ARA-IV-CC2,COMM-0071,INV-0037,FUND-ARA-IV,FUND-ARA-IV-MAIN,FUND-ARA-IV-MAIN-B,2,2023-04-17,2023-05-01,171520000.0,25.0,42880000.0,0.0,42880000.0,Paid,2023-05-01,WIRE-000142,BOFA-300400500,77184000.0,55.0
CCN-00143,FUND-ARA-IV-CC1,COMM-0072,INV-0032,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,1,2022-07-15,2022-07-29,180640000.0,30.0,54192000.0,0.0,54192000.0,Paid,2022-08-03,WIRE-000143,JPMC-100200300,126448000.0,30.0
CCN-00144,FUND-ARA-IV-CC2,COMM-0072,INV-0032,FUND-ARA-IV,FUND-ARA-IV-OFF,FUND-ARA-IV-OFF-A,2,2023-04-17,2023-05-01,180640000.0,25.0,45160000.0,0.0,45160000.0,Paid,2023-05-01,WIRE-000144,WF-500600700,81288000.0,55.0
CCN-00145,FUND-ACO-V-CC1,COMM-0073,INV-0039,FUND-ACO-V,FUND-ACO-V-DOM,FUND-ACO-V-DOM-A,1,2023-08-08,2023-08-22,280120000.0,30.0,84036000.0,0.0,84036000.0,Paid,2023-08-23,WIRE-000145,WF-500600700,196084000.0,30.0
CCN-00146,FUND-ACO-V-CC2,COMM-0073,INV-0039,FUND-ACO-V,FUND-ACO-V-DOM,FUND-ACO-V-DOM-A,2,2024-01-23,2024-02-06,280120000.0,25.0,70030000.0,0.0,70030000.0,Late,2024-02-15,WIRE-000146,BOFA-300400500,126054000.0,55.0
CCN-00147,FUND-ABF-IX-CC1,COMM-0074,INV-0016,FUND-ABF-IX,FUND-ABF-IX-OFF,FUND-ABF-IX-OFF-A,1,2021-08-08,2021-08-20,246850000.0,30.0,74055000.0,0.0,74055000.0,Paid,2021-08-20,WIRE-000147,BOFA-300400500,172795000.0,30.0
CCN-00148,FUND-ABF-IX-CC2,COMM-0074,INV-0016,FUND-ABF-IX,FUND-ABF-IX-OFF,FUND-ABF-IX-OFF-A,2,2021-11-28,2021-12-10,246850000.0,25.0,61712500.0,0.0,61712500.0,Paid,2021-12-13,WIRE-000148,GS-400500600,111082500.0,55.0
CCN-00149,FUND-AIP-II-CC1,COMM-0075,INV-0032,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,1,2021-08-23,2021-09-06,397500000.0,30.0,119250000.0,0.0,119250000.0,Paid,2021-09-08,WIRE-000149,WF-500600700,278250000.0,30.0
CCN-00150,FUND-AIP-II-CC2,COMM-0075,INV-0032,FUND-AIP-II,FUND-AIP-II-OFF,FUND-AIP-II-OFF-A,2,2022-05-01,2022-05-13,397500000.0,25.0,99375000.0,0.0,99375000.0,Paid,2022-05-13,WIRE-000150,JPMC-100200300,178875000.0,55.0
CCN-00151,FUND-AGE-I-CC1,COMM-0076,INV-0026,FUND-AGE-I,FUND-AGE-I-OFF,FUND-AGE-I-OFF-A,1,2019-08-18,2019-08-30,156570000.0,30.0,46971000.0,0.0,46971000.0,Late,2019-09-13,WIRE-000151,GS-400500600,109599000.0,30.0
CCN-00152,FUND-AGE-I-CC2,COMM-0076,INV-0026,FUND-AGE-I,FUND-AGE-I-OFF,FUND-AGE-I-OFF-A,2,2020-05-18,2020-06-01,156570000.0,25.0,39142500.0,0.0,39142500.0,Paid,2020-06-04,WIRE-000152,WF-500600700,70456500.0,55.0
CCN-00153,FUND-ACO-IV-CC1,COMM-0077,INV-0036,FUND-ACO-IV,FUND-ACO-IV-DOM,FUND-ACO-IV-DOM-A,1,2021-08-17,2021-08-31,215620000.0,30.0,64686000.0,0.0,64686000.0,Paid,2021-09-03,WIRE-000153,GS-400500600,150934000.0,30.0
CCN-00154,FUND-ACO-IV-CC2,COMM-0077,INV-0036,FUND-ACO-IV,FUND-ACO-IV-DOM,FUND-ACO-IV-DOM-A,2,2022-02-19,2022-03-04,215620000.0,25.0,53905000.0,0.0,53905000.0,Pending,,,JPMC-100200300,97029000.0,55.0
CCN-00155,FUND-AGE-II-CC1,COMM-0078,INV-0030,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,1,2022-08-22,2022-09-05,156780000.0,30.0,47034000.0,0.0,47034000.0,Paid,2022-09-07,WIRE-000155,WF-500600700,109746000.0,30.0
CCN-00156,FUND-AGE-II-CC2,COMM-0078,INV-0030,FUND-AGE-II,FUND-AGE-II-DOM,FUND-AGE-II-DOM-A,2,2023-02-10,2023-02-24,156780000.0,25.0,39195000.0,0.0,39195000.0,Paid,2023-02-24,WIRE-000156,JPMC-100200300,70551000.0,55.0
CCN-00157,FUND-AGE-II-CC1,COMM-0079,INV-0013,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,1,2022-08-22,2022-09-05,64180000.0,30.0,19254000.0,0.0,19254000.0,Paid,2022-09-05,WIRE-000157,WF-500600700,44926000.0,30.0
CCN-00158,FUND-AGE-II-CC2,COMM-0079,INV-0013,FUND-AGE-II,FUND-AGE-II-OFF,FUND-AGE-II-OFF-A,2,2023-02-10,2023-02-24,64180000.0,25.0,16045000.0,0.0,16045000.0,Paid,2023-02-28,WIRE-000158,GS-400500600,28881000.0,55.0
CCN-00159,FUND-ABF-X-CC1,COMM-0080,INV-0014,FUND-ABF-X,FUND-ABF-X-OFF,FUND-ABF-X-OFF-A,1,2023-08-26,2023-09-08,141870000.0,30.0,42561000.0,0.0,42561000.0,Paid,2023-09-08,WIRE-000159,CITI-200300400,99309000.0,30.0
CCN-00160,FUND-ABF-X-CC2,COMM-0080,INV-0014,FUND-ABF-X,FUND-ABF-X-OFF,FUND-ABF-X-OFF-A,2,2024-03-26,2024-04-09,141870000.0,25.0,35467500.0,0.0,35467500.0,Paid,2024-04-11,WIRE-000160,WF-500600700,63841500.0,55.0
CCN-00161,FUND-AGE-I-CC1,COMM-0081,INV-0013,FUND-AGE-I,FUND-AGE-I-DOM,FUND-AGE-I-DOM-A,1,2019-08-18,2019-08-30,117600000.0,30.0,35280000.0,0.0,35280000.0,Paid,2019-09-02,WIRE-000161,HSBC-600700800,82320000.0,30.0
CCN-00162,FUND-AGE-I-CC2,COMM-0081,INV-0013,FUND-AGE-I,FUND-AGE-I-DOM,FUND-AGE-I-DOM-A,2,2020-05-18,2020-06-01,117600000.0,25.0,29400000.0,0.0,29400000.0,Paid,2020-06-02,WIRE-000162,JPMC-100200300,52920000.0,55.0
CCN-00163,FUND-ABF-X-CC1,COMM-0082,INV-0035,FUND-ABF-X,FUND-ABF-X-MAIN,FUND-ABF-X-MAIN-B,1,2023-08-26,2023-09-08,140780000.0,30.0,42234000.0,0.0,42234000.0,Paid,2023-09-08,WIRE-000163,CITI-200300400,98546000.0,30.0
CCN-00164,FUND-ABF-X-CC2,COMM-0082,INV-0035,FUND-ABF-X,FUND-ABF-X-MAIN,FUND-ABF-X-MAIN-B,2,2024-03-26,2024-04-09,140780000.0,25.0,35195000.0,0.0,35195000.0,Pending,,,CITI-200300400,63351000.0,55.0
CCN-00165,FUND-ARA-III-CC1,COMM-0083,INV-0009,FUND-ARA-III,FUND-ARA-III-OFF,FUND-ARA-III-OFF-A,1,2020-07-02,2020-07-16,55780000.0,30.0,16734000.0,0.0,16734000.0,Paid,2020-07-21,WIRE-000165,GS-400500600,39046000.0,30.0
CCN-00166,FUND-ARA-III-CC2,COMM-0083,INV-0009,FUND-ARA-III,FUND-ARA-III-OFF,FUND-ARA-III-OFF-A,2,2020-11-06,2020-11-20,55780000.0,25.0,13945000.0,0.0,13945000.0,Late,2020-12-10,WIRE-000166,HSBC-600700800,25101000.0,55.0
CCN-00167,FUND-AIP-III-CC1,COMM-0084,INV-0031,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,1,2023-08-07,2023-08-21,173650000.0,30.0,52095000.0,0.0,52095000.0,Paid,2023-08-23,WIRE-000167,WF-500600700,121555000.0,30.0
CCN-00168,FUND-AIP-III-CC2,COMM-0084,INV-0031,FUND-AIP-III,FUND-AIP-III-DOM,FUND-AIP-III-DOM-A,2,2023-11-24,2023-12-08,173650000.0,25.0,43412500.0,0.0,43412500.0,Paid,2023-12-13,WIRE-000168,CITI-200300400,78142500.0,55.0
CCN-00169,FUND-ACO-V-CC1,COMM-0085,INV-0008,FUND-ACO-V,FUND-ACO-V-OFF,FUND-ACO-V-OFF-A,1,2023-08-08,2023-08-22,203350000.0,30.0,61005000.0,0.0,61005000.0,Paid,2023-08-22,WIRE-000169,BOFA-300400500,142345000.0,30.0
CCN-00170,FUND-ACO-V-CC2,COMM-0085,INV-0008,FUND-ACO-V,FUND-ACO-V-OFF,FUND-ACO-V-OFF-A,2,2024-01-23,2024-02-06,203350000.0,25.0,50837500.0,0.0,50837500.0,Paid,2024-02-08,WIRE-000170,BOFA-300400500,91507500.0,55.0
CCN-00171,FUND-ARA-III-CC1,COMM-0086,INV-0010,FUND-ARA-III,FUND-ARA-III-MAIN,FUND-ARA-III-MAIN-B,1,2020-07-02,2020-07-16,47160000.0,30.0,14148000.0,0.0,14148000.0,Paid,2020-07-20,WIRE-000171,JPMC-100200300,33012000.0,30.0
CCN-00172,FUND-ARA-III-CC2,COMM-0086,INV-0010,FUND-ARA-III,FUND-ARA-III-MAIN,FUND-ARA-III-MAIN-B,2,2020-11-06,2020-11-20,47160000.0,25.0,11790000.0,0.0,11790000.0,Paid,2020-11-20,WIRE-000172,JPMC-100200300,21222000.0,55.0
CCN-00173,FUND-ARA-III-CC1,COMM-0087,INV-0027,FUND-ARA-III,FUND-ARA-III-DOM,FUND-ARA-III-DOM-A,1,2020-07-02,2020-07-16,388970000.0,30.0,116691000.0,0.0,116691000.0,Paid,2020-07-16,WIRE-000173,WF-500600700,272279000.0,30.0
CCN-00174,FUND-ARA-III-CC2,COMM-0087,INV-0027,FUND-ARA-III,FUND-ARA-III-DOM,FUND-ARA-III-DOM-A,2,2020-11-06,2020-11-20,388970000.0,25.0,97242500.0,0.0,97242500.0,Late,2020-12-10,WIRE-000174,GS-400500600,175036500.0,55.0
CCN-00175,FUND-AIP-III-CC1,COMM-0088,INV-0020,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,1,2023-08-07,2023-08-21,156160000.0,30.0,46848000.0,0.0,46848000.0,Paid,2023-08-22,WIRE-000175,BOFA-300400500,109312000.0,30.0
CCN-00176,FUND-AIP-III-CC2,COMM-0088,INV-0020,FUND-AIP-III,FUND-AIP-III-OFF,FUND-AIP-III-OFF-A,2,2023-11-24,2023-12-08,156160000.0,25.0,39040000.0,0.0,39040000.0,Paid,2023-12-12,WIRE-000176,JPMC-100200300,70272000.0,55.0
CCN-00177,FUND-ABF-IX-CC1,COMM-0089,INV-0007,FUND-ABF-IX,FUND-ABF-IX-DOM,FUND-ABF-IX-DOM-A,1,2021-08-08,2021-08-20,314630000.0,30.0,94389000.0,0.0,94389000.0,Paid,2021-08-23,WIRE-000177,JPMC-100200300,220241000.0,30.0
CCN-00178,FUND-ABF-IX-CC2,COMM-0089,INV-0007,FUND-ABF-IX,FUND-ABF-IX-DOM,FUND-ABF-IX-DOM-A,2,2021-11-28,2021-12-10,314630000.0,25.0,78657500.0,0.0,78657500.0,Paid,2021-12-15,WIRE-000178,JPMC-100200300,141583500.0,55.0
CCN-00179,FUND-ABF-IX-CC1,COMM-0090,INV-0016,FUND-ABF-IX,FUND-ABF-IX-MAIN,FUND-ABF-IX-MAIN-B,1,2021-08-08,2021-08-20,278240000.0,30.0,83472000.0,0.0,83472000.0,Paid,2021-08-23,WIRE-000179,WF-500600700,194768000.0,30.0
