src_team_id,source,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,address,city,state,zip,aum_millions
SRA0000905,Broadridge,Rodriguez WA,Piper Sandler,1623460,Ant,Rodriguez,arodriguez@pipesand.com,709-642-8630,"6758 Elm St, Ste 280, New York, NY, 10017",New York,NY,10017,425.2
SRA0000906,Broadridge,Scott Private Client Group,Stifel Financial,5562772,Angela,Scott,ascott@stif.com,392-440-8339,"32 Liberty St, Miami, FL, 33101",Miami,FL,33101,
SRA0000907,Broadridge,Flores Asset Management Group,Rockefeller Capital Management,5806959,Sue,Flores,sue.flores@rockcapi.net,5722907017,,Los Angeles,CA,90025,180.0
SRA0000908,Broadridge,Edwards Fin Grp,UBS Financial Services,6583525,G.,Edwards,gedwards@ubs.com,567.860.8644,,Boston,MA,02101-1101,462.3
SRA0000909,Broadridge,Ross Fin Grp,Raymond James,3340778,Jenny,Ross,jross@raymjame.com,(410) 909-7493,"1340 Jefferson Ave, Richmond, VA, 23220",Richmond,VA,2322,62.4
SRA0000910,Broadridge,Richardson Fin Grp,Wells Fargo Advisors,3763239,Rob,Richardson,rrichardson@wellfargad.com,,"8015 Maple Rd, Philadelphia, PA, 19101",Philadelphia,PA,19101,56.8
SRA0000911,Broadridge,Wilson Financial Advisory Group,Rockefeller Capital Management,5057290,A.,Wilson,wilsona@rockcapi.com,973-615-5962,"3429 Commerce Ave, Nashville, TN, 37201",Nashville,TN,37201,100.4
SRA0000912,Broadridge,Williams Invest Grp,Merrill Lynch,2196822,Johnny,Williams,williamsj@merrlync.com,268.459.8415,"1949 Jefferson Rd, Seattle, WA, 98101",Seattle,WA,98101,514.8
SRA0000913,Broadridge,Price Wealth Part,Stifel Financial,4497183,Ashley,Price,pricea@stif.com,511.638.8838,,Tampa,FL,33601,1595.8
SRA0000914,Broadridge,Hall Invest Grp,Merrill Lynch,,Kenny,Hall,kenny.hall@merrlync.net,905-801-6751,"8034 Main Way, Ste 2096, Orlando, FL, 32801",Orlando,FL,32801,251.7
SRA0000915,Broadridge,Allen Wealth Mgmt Team,Steward Partners,2577152,Mary,Allen,allenm@stewpart.com,(665) 588-6527,,Phoenix,AZ,85001,32.6
SRA0000916,Broadridge,Washington Priv Wealth Group,Mesirow Financial,1473717,Carol,Washington,washingtonc@mesi.com,(718) 655-2132,,Houston,TX,77001,443.0
SRA0000917,Broadridge,Patterson Wealth Solutions Group,Raymond James,7497877,Joe,Patterson,jpatterson@raymjame.com,+19628693893,"6173 Oak Ln, Ste 1492, Miami, FL, 33101",Miami,FL,33101-4584,93.8
SRA0000918,Broadridge,Murphy Private Client Group,RBC Wealth Manaement,2703520,Steph,Murphy,steph.murphy@rbc.net,(368) 342-3162,"9916 Financial St, Ste 1601, Dallas, TX, 75201",Dallas,TX,75201,289.1
SRA0000919,Broadridge,Washington PC Group,Hightower Advisors,,Johnny,Washington,jwashington@highadvi.com,485.646.7918,"1097 Pine Ave, Ste 3985, Cincinnati, OH, 45201",Cincinnati,OH,45201,76.4
SRA0000920,Broadridge,Evans Private Wealth Group,Hightower Advisors,1404486,Mary,Evans,evansm@highadvi.com,365-288-4060,"3220 Lincoln Ct, Ste 1177, Dallas, TX, 75201",Dallas,TX,75201,173.1
SRA0000921,Broadridge,Perry Fin Group,Edward Jones,3472747,Will,Pery,peryw@edwajone.com,507-336-7401,"184 Sunset St, Ste 149, Dallas, TX, 75201",Dallas,TX,75201,115.4
SRA0000922,Broadridge,Powell Fin Group,Ameriprise Financial,3299515,Linda,Powell,lpowell@amer.com,+15274498870,"3499 Washington Pl, Ste 977, Nashville, TN, 37201",Nashville,TN,37201,
SRA0000923,Broadridge,Roberts Wealth Advisors,Steward Partners,3439451,Dan,Roberts,robertsd@stewpart.com,978-269-8826,"8412 Pine Blvd, Ste 3185, Boston, MA, 02134",Boston,MA,02134-3438,78.6
SRA0000924,Broadridge,Ross PW Group,Janney Montgomery Scott,2001147,Deborah,Ross,dross@jannmontsc.com,9706421703,"5251 Madison St, Ste 3075, San Diego, CA, 92101",San Diego,CA,92101-9901,33.4
SRA0000925,Broadridge,Flores Wealth Solutions Grp,HighTower,9548784,Ronald,Flores,floresr@high.com,+16168613576,"3955 Capital Ct, Ste 3266, Boston, MA, 02101",Boston,MA,02101,23.9
SRA0000926,Broadridge,Price Capital Group,Merrill Lynch,,Jay,Price,jprice@merrlync.com,+19219953384,"655 Sunset Ln, Ste 2002, Hartford, CT, 06101",Hartford,CT,06101,334.0
SRA0000927,Broadridge,Howard WP,HighTower,3302963,Josh,Howard,jhoward@high.com,6805452490,"8023 River Ct, Ste 2686, Kansas City, MO, 64101",Kansas City,MO,64101,73.8
SRA0000928,Broadridge,Ross Invest Group,Ameriprise Financial,9615400,Stevie,Ross,,433.520.6311,"3923 Financial Dr, Ste 1354, Louisville, KY, 40201",Louisville,KY,40201,218.9
SRA0000929,Broadridge,Nelson Wealth Advs,Hightower Advisors,4160035,Mel,Nelson,mel.nelson@highadvi.net,+19868273281,"4834 Washington Rd, Charlotte, NC, 28201",Charlotte,NC,28201,233.5
SRA0000930,Broadridge,Clark Fin Grp,Mesirow Financial,5889906,Kenny,Clark,kclark@mesi.com,8534524370,"9800 Liberty Rd, Ste 2752, Dallas, TX, 75201",Dallas,TX,75201,834.7
SRA0000931,Broadridge,Young Fam Wealth Group,Piper Sandler,5273588,Geo,Young,gyoung@pipesand.com,(820) 273-5137,"2039 Madison Ct, Memphis, TN, 38101",Memphis,TN,38101,
SRA0000932,Broadridge,Harris Fam Wealth Group,Ameriprise Financial,5648826,Bill,Harris,bharris@amer.com,(723) 781-7889,"3264 Lake St, Hartford, CT, 06101",Hartford,CT,06101,304.1
SRA0000933,Broadridge,Wilson Capital Group,Rockefeller Capital Management,7062194,Karen,Wilson,wilsonk@rockcapi.com,978-255-1672,"1152 Lake Ave, Ste 1199, St. Louis, MO, 63101",St. Louis,MO,63101,458.8
SRA0000934,Broadridge,Gonzalez Priv Wealth Group,Oppenheimer & Co,2004617,Shelly,Gonzalez,mgonzalez@oppe.com,210.314.6531,"4542 Hill Way, Ste 1002, Memphis, TN, 38101",Memphis,TN,38101,412.7
SRA0000935,Broadridge,Brooks Adv Grp,Ameriprise Financial,6313642,Karen,Brooks,kbrooks@amer.com,9804253815,"6280 Washington Ct, Phoenix, AZ, 85001",Phoenix,AZ,85001-5077,
SRA0000936,Broadridge,Brooks Invest Group,HighTower,2605305,D.,Brooks,dbrooks@high.com,+14526164620,"3966 Lincoln Blvd, Dallas, TX, 75201",Dallas,TX,75201,782.4
SRA0000937,Broadridge,Wilson Private Wealth Group,Merrill Lynch,7487804,P.,Wilson,pwilson@merrlync.com,656-418-4804,"1645 Pine Way, Portland, OR, 97201",Portland,OR,97201-5721,57.4
SRA0000938,Broadridge,Gonzales Wealth Solutions Grp,Piper Sandler,5558760,Chuck,Gonzales,gonzalesc@pipesand.com,410.889.9053,"7155 Market Rd, Ste 2144, New York, NY, 10017",New York,NY,10017,113.6
SRA0000939,Broadridge,Roberts Financial Group,Mesirow Financial,7336155,Lisa,Roberts,lisa.roberts@mesi.net,372.613.4393,"3571 River Rd, Ste 1118, Tampa, FL, 33601",Tampa,FL,33601,308.4
SRA0000940,Broadridge,Robinson Fin Grp,Piper Sandler,5094863,Laura,Robinson,lrobinson@pipesand.com,860.914.2059,"7410 Main Way, Ste 1572, New York, NY, 10017",New York,NY,10017,382.2
SRA0000941,Broadridge,Bell Priv Client Group,Oppenheimer & Co,4834547,Jon,Bell,,475-575-5257,"7841 Elm Blvd, Ste 2498, Portland, OR, 97201",Portland,OR,97201,
SRA0000942,Broadridge,Cox Wealth Sol Group,LPL Financial,7116500,Karen,Cox,kcox@lpl.com,2499784745,"1475 Elm Ave, Orlando, FL, 32801",Orlando,FL,32801,394.4
SRA0000943,Broadridge,Allen Advisory Group,UBS Financial Services,8313083,Mike,Allen,mallen@ubs.com,485-390-4753,"6709 Hill Blvd, Ste 1049, Las Vegas, NV, 89101",Las Vegas,NV,89101,339.4
SRA0000944,Broadridge,Miller Wealth Advs,Dynasty Financial Partners,8889458,Lisa,Miller,lmiller@dynapart.com,633.371.4870,"282 Washington Ave, Ste 515, Minneapolis, MN, 55401",Minneapolis,MN,55401,412.4
SRA0000945,Broadridge,Thompson WM Team,Steward Partners,3562193,Mel,Thompson,,(746) 391-5024,"144 River Blvd, Hartford, CT, 06101",Hartford,CT,06101,301.0
SRA0000946,Broadridge,Williams Advisory Group,Hightower Advisors,3264070,M.,Williams,mwilliams@highadvi.com,371-249-8685,"2555 Cedar Dr, Detroit, MI, 48201",Detroit,MI,48201,38.7
SRA0000947,Broadridge,Scott PW Group,Mesirow Financial,3719366,J.,Scott,jscott@mesi.com,+18558201692,,Atlanta,GA,30301,142.1
SRA0000948,Broadridge,Turner Advisory Group,Edward Jones,7165648,Kathy,Turner,kturner@edwajone.com,(505) 318-7756,"6269 Madison Ln, Ste 1388, Boston, MA, 02101",Boston,MA,02101,320.6
SRA0000949,Broadridge,Alexander PW Group,Merrill Lynch,3469105,M.,Alexander,malexander@merrlync.com,(660) 804-3291,"4948 Madison Dr, Ste 3788, Cincinnati, OH, 45201",Cincinnati,OH,45201,108.5
SRA0000950,Broadridge,Stewart Family Wealth Group,Ameriprise Financial,4434168,Laura,Stewart,lstewart@amer.com,674-333-7812,"842 Park Blvd, Baltimore, MD, 21201",Baltimore,MD,21201,188.1
SRA0000951,Broadridge,Mitchell WP,Morgan Stanley,8270949,Drew,Mitchell,amitchell@morgstan.com,279.812.5816,,Orlando,FL,32801,83.0
SRA0000952,Broadridge,Rivera Priv Wealth Group,Baird,3448450,Will,Rivera,riveraw@bair.com,962.928.5417,,Columbus,OH,43201,1529.4
SRA0000953,Broadridge,Flores Wealth Partners,Piper Sandler,6478510,Johnny,Flores,johnny.flores@pipesand.net,,"8471 Financial Ave, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,6084.8
SRA0000954,Broadridge,Cooper WA,Morgan Stanley,8379650,J.,Cooper,j..cooper@morgstan.net,+19499395376,"2359 Cedar Dr, Ste 1672, Boston, MA, 02134",Boston,MA,02134,754.2
SRA0000955,Broadridge,Lewis Wealth Management Group,Morgan Stanley,3230397,Ronald,Lewis,lewisr@morgstan.com,399.628.4172,"6842 Cedar Way, Ste 1145, New York, NY, 10001",New York,NY,10001,143.1
SRA0000956,Broadridge,Foster Wealth Sol Group,Janney Montgomery Scott,6546545,Lisa,Foster,lfoster@jannmontsc.com,846.880.6349,"8630 Cedar Ct, Philadelphia, PA, 19101",Philadelphia,PA,19101,
SRA0000957,Broadridge,Young Wealth Solutions Group,RBC Wealth Management,9536835,Carol,Young,cyoung@rbc.com,+15077107630,"841 Financial Ln, Portland, OR, 97201",Portland,OR,97201,89.0
SRA0000958,Broadridge,Jackson PW Group,Steward Partners,8790459,Rich,Jackson,rjackson@stewpart.com,3563009883,"8288 Sunset Way, Phoenix, AZ, 85001",Phoenix,AZ,85001,287.7
SRA0000959,Broadridge,Nelson Wealth Mgmt Team,Stifel Financial,2112674,Jess,Nelson,jnelson@stif.com,(521) 258-8137,"6651 Jefferson Blvd, Ste 225, San Francisco, CA, 94101",San Francisco,CA,94101,32.3
SRA0000960,Broadridge,Mitchell Invest Group,Wells Fargo Advisors,9252054,Amy,Mitchell,amitchell@wellfargad.com,+16058024506,"6641 Jefferson Dr, Ste 2600, Indianapolis, IN, 46201",Indianapolis,IN,46201,33.4
SRA0000961,Broadridge,Lee Wealth Partners,HighToewr,1142436,K.,Lee,k..lee@high.net,,"8072 Pine Blvd, Chicago, IL, 60614",Chicago,IL,60614,393.3
SRA0000962,Broadridge,Thompson Fin Advisory Group,Morgan Stanley,,Mary,Thompson,mary.thompson@morgstan.net,882.785.2433,,Tampa,FL,33601,343.8
SRA0000963,Broadridge,Garcia Wealth Management Group,HighTower,9226877,D.,Garcia,d..garcia@high.net,(310) 473-5774,"8620 Pine Ln, Ste 1993, San Francisco, CA, 94101",San Francisco,CA,94101,1427.3
SRA0000964,Broadridge,King Wealth Advs,Edward Jones,4754605,S.,Kign,kigns@edwajone.com,+19054901524,"6446 River Blvd, Indianapolis, IN, 46201",Indianapolis,IN,46201,67.0
SRA0000965,Broadridge,Cooper Invest Grp,Stifel Financial,6189630,B.,Cooper,bcooper@stif.com,882-534-4449,,San Diego,CA,92101,327.1
SRA0000966,Broadridge,Davis Wealth Management Team,Dynasty Financial Partners,8531631,Dave,Davis,dave.davis@dynapart.net,329-352-2203,"4629 River Rd, Ste 3043, Houston, TX, 77001",Houston,TX,77001,106.2
SRA0000967,Broadridge,Turner Wealth Advisors,Wells Fargo Advisors,7110418,Jay,Turner,turnerj@wellfargad.com,360.600.4137,"5654 Pine St, Ste 3594, Seattle, WA, 98101",Seattle,WA,98101,971.7
SRA0000968,Broadridge,White Family Wealth Group,Rockefeller Capital Management,8543241,Eddie,White,eddie.white@rockcapi.net,,"5158 Financial Blvd, Ste 3308, St. Louis, MO, 63101",St. Louis,MO,63101,82.2
SRA0000969,Broadridge,Allen Wealth Mgmt Team,Oppenheimer & Co,5026924,Angela,Allen,aallen@oppe.com,7258189115,"4553 Washington Blvd, Ste 3257, Cleveland, OH, 44101",Cleveland,OH,44101,1094.1
SRA0000970,Broadridge,Cox Advisory Group,Piper Sandler,1661445,P.,Cox,pcox@pipesand.com,665.936.9964,"4755 Commerce Pl, Ste 1462, Portland, OR, 97201",Portland,OR,97201,315.0
SRA0000971,Broadridge,Sanders Fam Wealth Group,UBS Financial Services,4874618,Tim,Sanders,sanderst@ubs.com,522-805-4651,"7361 Lake Ln, Baltimore, MD, 21201",Baltimore,MD,21201,36.0
SRA0000972,Broadridge,Robinson Invest Group,Dynasty Financial Partners,,M.,Robinson,mrobinson@dynapart.com,660.444.7504,,Philadelphia,PA,19101,591.8
SRA0000973,Broadridge,Ward Wealth Management Group,Oppenheimer & Co,1858921,Barb,Ward,wardb@oppe.com,7087944496,"8751 Commerce Ln, Louisville, KY, 40201",Louisville,KY,40201,258.9
SRA0000974,Broadridge,Roberts Private Client Group,Steward Partners,8205822,Kate,Roberts,kroberts@stewpart.com,2815365023,"7863 Main Ave, Ste 3169, Atlanta, GA, 30301",Atlanta,GA,30301,121.4
SRA0000975,Broadridge,Perry Wealth Advs,Stifel Financial,3715584,Chris,Perry,cperry@stif.com,636.408.3685,"5922 Maple Ln, Ste 2321, San Diego, CA, 92101",San Diego,CA,92101,185.2
SRA0000976,Broadridge,Rodriguez Fin Advisory Group,UBS Financial Services,5530705,Nancy,Rodriguez,rodriguezn@ubs.com,383-316-8393,"5531 Maple Ct, New York, NY, 10001",New York,NY,10001,372.5
SRA0000977,Broadridge,Cooper Fam Wealth Group,Wells Fargo Advisors,6977035,R.,Cooper,r..cooper@wellfargad.net,294.561.3890,"6356 Washington Ct, Chicago, IL, 60614",Chicago,IL,60614-3821,222.4
SRA0000978,Broadridge,Barnes Wealth Management Team,UBS Financial Serrvices,9972609,Cynthia,Barnes,cbarnes@ubs.com,,"489 River Way, Boston, MA, 02134",Boston,MA,02134,108.0
SRA0000979,Broadridge,Coleman Priv Wealth Group,Janney Montgomery Scott,,Kenny,Coleman,kenny.coleman@jannmontsc.net,217.880.7103,"5550 Jefferson St, Los Angeles, CA, 90001",Los Angeles,CA,90001,214.1
SRA0000980,Broadridge,Moore Fin Grp,Wells Fargo Advisors,3277847,D.,Moore,d..moore@wellfargad.net,+16847066582,"1963 Capital St, Salt Lake City, UT, 84101",Salt Lake City,UT,84101-2255,264.7
SRA0000981,Broadridge,Flores Wealth Sol Group,Steward Partners,6036606,Don,Flores,dflores@stewpart.com,8803405231,"6220 Cedar Ln, Ste 1787, Minneapolis, MN, 55401",Minneapolis,MN,55401,392.2
SRA0000982,Broadridge,Campbell Fam Wealth Group,UBS Financial Services,,Linda,Campbell,campbelll@ubs.com,+12232265671,"5370 Elm Ave, Nashville, TN, 37201",Nashville,TN,37201,283.9
SRA0000983,Broadridge,Prcie WP,Wells Fargo Advisors,6340384,Karen,Price,,3263874478,"9540 Pine Dr, Ste 1375, Houston, TX, 77001",Houston,TX,77001,
SRA0000984,Broadridge,Miller Wealth Mgmt Team,Raymond James,1713448,Emily,Miller,millere@raymjame.com,,"8880 Maple Ln, Ste 3948, Salt Lake City, UT, 84101",Salt Lake City,UT,8410,3048.5
SRA0000985,Broadridge,Young Wealth Partners,UBS Financial Services,2742713,Laura,Youn,laura.youn@ubs.net,8452178705,"3579 Cedar Blvd, Atlanta, GA, 30301",Atlanta,GA,30301,254.5
SRA0000986,Broadridge,Turner WA,Merrill Lynch,4146566,Don,Turner,turnerd@merrlync.com,704.760.4897,"973 Jefferson Dr, Memphis, TN, 38101",Memphis,TN,38101-9982,406.3
SRA0000987,Broadridge,Cox Wealth Part,Stifel Financial,7904546,M.,Cox,mcox@stif.com,,"4081 Capital Ave, Detroit, MI, 48201",Detroit,MI,48201,35.2
SRA0000988,Broadridge,Bennett Wealth Mgmt Grp,Rockefeller Capital Management,3150688,Betty,Benneett,betty.benneett@rockcapi.net,790-388-2965,"4077 Cedar St, Ste 1123, Detroit, MI, 48201",Detroit,MI,48201,
SRA0000989,Broadridge,Martinez Financial Advisory Group,Piper Sandler,,K.,Martinez,kmartinez@pipesand.com,,"1815 Main Way, Ste 945, Charlotte, NC, 28201",Charlotte,NC,28201,82.5
SRA0000990,Broadridge,Jackson Wealth Solutions Grp,Wells Fargo Advisors,9705125,Chuck,Jackson,jacksonc@wellfargad.com,896.481.8264,"3303 Liberty Blvd, Ste 1546, St. Louis, MO, 63101",St. Louis,MO,63101,722.7
SRA0000991,Broadridge,Powell Fam Wealth Group,RBC Wealth Management,8339206,Becca,Powell,becca.powell@rbc.net,+12504581050,,Charlotte,NC,28201,192.5
SRA0000992,Broadridge,Morris Invest Grp,Hightower Advisors,5755437,Emily,Morris,emorris@highadvi.com,486.381.7982,"226 Broadway Ct, Ste 1961, San Diego, CA, 92101",San Diego,CA,92101,553.5
SRA0000993,Broadridge,Coleman Family Wealth Group,RBC Wealth Management,8999967,J.,Coleman,colemanj@rbc.com,599-476-3628,"7871 Park Pl, Charlotte, NC, 28201",Charlotte,NC,28201,436.6
SRA0000994,Broadridge,Walker Capital Group,Rockefeller Capital Management,2842547,Carol,Walker,cwalker@rockcapi.com,,"8553 Lake Ave, Ste 2796, Hartford, CT, 06101",Hartford,CT,06101,24.3
SRA0000995,Broadridge,Flores Wealth Management Group,Piper Sandler,2797161,Mandy,Flores,mandy.flores@pipesand.net,4474895130,"4003 Commerce Ct, Memphis, TN, 38101",Memphis,TN,38101,210.3
SRA0000996,Broadridge,Sanchez Wealth Advs,Piper Sandler,7374025,Sarah,Sanchez,ssanchez@pipesand.com,6838394215,"4013 River St, Houston, TX, 77001",Houston,TX,77001,436.8
SRA0000997,Broadridge,Walker WP,Steward Partners,2279569,Mary,Walker,mwalker@stewpart.com,305.778.3244,"3790 Jefferson St, Ste 1789, Denver, CO, 80201",Denver,CO,80201-1190,62.0
SRA0000998,Broadridge,Martinez Wealth Advisors,Wells Fargo Advisors,,Emily,Martinez,,(955) 419-4579,"6077 Maple St, Ste 3860, Boston, MA, 02101",Boston,MA,02101-7072,499.0
SRA0000999,Broadridge,Thomas Wealth Advs,Ameriprise Financial,2992782,Tim,Thomas,tthomas@amer.com,295.456.9796,"3952 Oak Pl, Seattle, WA, 98101",Seattle,WA,98101,2298.0
SRA0001000,Broadridge,Perry Wealth Sol Group,Merrill Lynch,7909008,Chris,Perry,perryc@merrlync.com,(538) 302-2453,"8253 Financial Dr, Seattle, WA, 98101",Seattle,WA,98101,1115.1
SRA0001001,Broadridge,Collins Wealth Partners,Janney Montgomery Scott,,Jim,Collins,jim.collins@jannmontsc.net,(842) 785-1349,"4510 Washington Blvd, Hartford, CT, 06101",Hartford,CT,06101,212.9
SRA0001002,Broadridge,Ross Wealth Solutions Grp,Stifel Financial,3668732,G.,Ross,gross@stif.com,685-587-1124,"2808 Sunset St, Ste 2903, Boston, MA, 02134",Boston,MA,02134,98.8
SRA0001003,Broadridge,Hernandez Priv Wealth Group,Edward Jones,7963431,Rich,Hernandez,rich.hernandez@edwajone.net,311-645-4756,,Boston,MA,02134,31.6
SRA0001004,Broadridge,Sanders Wealth Partners,Dynasty Financial Partners,4616959,Amy,Sanders,sandersa@dynapart.com,659.635.3820,"7293 Lake Rd, Ste 977, San Francisco, CA, 94101",San Francisco,CA,94101,540.4
SRA0001005,Broadridge,EEvans Cap Grp,Stifel Financial,2935210,Matt,Evans,evansm@stif.com,911-329-1881,"3765 Commerce Ave, Ste 1716, Chicago, IL, 60614",Chicago,IL,60614,59.4
SRA0001006,Broadridge,Gonzales Wealth Mgmt Grp,Raymond James,5034633,Dot,Gonzales,dgonzales@raymjame.com,251-720-9907,"1216 Park Ct, Ste 1489, Richmond, VA, 23220",Richmond,VA,2322,1100.8
SRA0001007,Broadridge,Lopez Investment Group,Ameriprise Financial,3284720,Babs,Lopez,babs.lopez@amer.net,382.245.8007,"8037 Washington Blvd, Hartford, CT, 06101",Hartford,CT,06101,57.7
SRA0001008,Broadridge,Henderson Adv Grp,UBS Financial Services,2344809,Ashley,Henderson,hendersona@ubs.com,+19559786273,"7552 Elm Ln, Milwaukee, WI, 53201",Milwaukee,WI,53201,72.4
SRA0001009,Broadridge,Jones Asset Mgmt Group,Merrill Lynch,1509145,Johnny,Jnes,johnny.jnes@merrlync.net,285-530-3702,"9599 Pine Ave, New York, NY, 10017",New York,NY,10017,392.2
SRA0001010,Broadridge,Gonzalez Asset Mgmt Grp,Mesirow Financial,1433544,Amy,Gonzalez,amy.gonzalez@mesi.net,936-353-6789,"5126 Madison Ave, Los Angeles, CA, 90025",Los Angeles,CA,90025,364.6
SRA0001011,Broadridge,Nguyen Investment Group,Stifel Financial,,Betty,Nguyen,bnguyen@stif.com,(814) 884-9847,"7812 Hill Pl, Ste 3245, Chicago, IL, 60614",Chicago,IL,60614,36.2
SRA0001012,Broadridge,Thompson Adv Group,Stifel Financial,8292886,Charlie,Thompson,charlie.thompson@stif.net,+16782261723,"9818 Oak St, St. Louis, MO, 63101",St. Louis,MO,63101-6532,199.0
SRA0001013,Broadridge,Hall WWealth Management Team,Baird,5615065,Eddie,Hall,,+17423537638,,Austin,TX,78701,291.9
SRA0001014,Broadridge,Robinson Wealth Partners,Baird,7296917,Jen,Robinson,jen.robinson@bair.net,+19472421645,,Tampa,FL,3360,177.4
SRA0001015,Broadridge,Wood Family Wealth Group,Steward Partners,9821826,Steph,Wood,swood@stewpart.com,(389) 328-2057,"995 Lake St, New York, NY, 10017",New York,NY,10017,465.4
SRA0001016,Broadridge,Cox Adv Grp,Wells Fargo Advisors,3977034,Steve,Cox,scox@wellfargad.com,+17606859166,"4080 Market Dr, Ste 3228, Philadelphia, PA, 19101",Philadelphia,PA,19101,126.4
SRA0001017,Broadridge,Coleman Capital Group,UBS Financial Services,3598135,Linda,Coleman,lcoleman@ubs.com,(889) 267-3318,,Phoenix,AZ,85001,133.9
SRA0001018,Broadridge,Coleman Cap Group,Stifel Financial,3189600,Jess,Coleman,jcoleman@stif.com,577-939-9656,,San Francisco,CA,94101,2812.8
SRA0001019,Broadridge,Morgan Wealth Solutions Grp,Morgan Stanley,7541115,Dave,Morgan,dave.morgan@morgstan.net,(360) 563-7122,"4762 Oak Blvd, Ste 1038, Minneapolis, MN, 55401",Minneapolis,MN,55401,363.3
SRA0001020,Broadridge,Ward Invest Grp,Edward Jones,6162843,Kev,Ward,kev.ward@edwajone.net,(621) 486-5761,"8405 Financial Ct, Ste 3860, New York, NY, 10017",New York,NY,10017,123.5
SRA0001021,Broadridge,Lewis WP,Wells Fargo Advisors,9404879,Carol,Lewis,carol.lewis@wellfargad.net,7313825512,"5433 Cedar Pl, Hartford, CT, 06101",Hartford,CT,06101,80.7
SRA0001022,Broadridge,Hughes Wealth Mgmt Grp,Baird,5006686,S.,Hughees,hugheess@bair.com,4094214423,"5818 Washington Ct, Ste 1390, Cincinnati, OH, 45201",Cincinnati,OH,45201,2226.8
SRA0001023,Broadridge,Sanders Wealth Advisors,UBS Financial Services,6419379,Don,Sanders,dsanders@ubs.com,+14312407662,"570 Pine Ave, Indianapolis, IN, 46201",Indianapolis,IN,46201-4550,292.2
SRA0001024,Broadridge,Bailey Asset Management Group,Rockefeller Capital Management,2598999,Donna,Bailey,baileyd@rockcapi.com,(672) 712-7671,"9053 Market St, Ste 857, Orlando, FL, 32801",Orlando,FL,32801,774.2
SRA0001025,Broadridge,Brown Fin Group,Merrill Lynch,3145923,M.,Brown,mbrown@merrlync.com,+18117361214,"4005 Madison Rd, Ste 2978, Cleveland, OH, 44101",Cleveland,OH,44101,254.7
SRA0001026,Broadridge,Foster Wealth Sol Group,Stifel Financial,1051574,Stevie,Foster,sfoster@stif.com,835.896.4501,"6419 Sunset Rd, Ste 337, San Diego, CA, 92101",San Diego,CA,92101-7214,135.9
SRA0001027,Broadridge,Bennett Asset Mgmt Group,UBS Financial Services,2826302,J.,Bennett,jbennett@ubs.com,752-499-4700,"3791 Madison Ct, Ste 3532, Austin, TX, 78701",Austin,TX,78701,95.4
SRA0001028,Broadridge,Moore PW Group,Oppenheimer & Co,4616926,Sarah,Moore,moores@oppe.com,8218169287,"2423 Pine Dr, Ste 1472, San Francisco, CA, 94101",San Francisco,CA,94101,70.8
SRA0001029,Broadridge,Martinez Invest Grp,UBS Financial Services,1718961,Tim,Martinez,tim.martinez@ubs.net,5758451348,"5530 Park Pl, Minneapolis, MN, 55401",Minneapolis,MN,55401,637.9
SRA0001030,Broadridge,Phillips Wealth Mgmt Team,HighTower,6375054,Ed,Phillips,phillipse@high.com,963.417.2637,"2876 Washington Ln, Orlando, FL, 32801",Orlando,FL,32801,485.2
SRA0001031,Broadridge,Edwards Adv Grp,Hightower Advisors,2824919,Mick,Edwards,mick.edwards@highadvi.net,697-841-8950,"6955 Commerce Blvd, Portland, OR, 97201",Portland,OR,97201,
SRA0001032,Broadridge,King Private Client Group,Stifel Financial,1083198,Deborah,Knig,dking@stif.com,740.658.4179,"5614 Hill Dr, Ste 2832, Dallas, TX, 75201",Dallas,TX,75201,266.1
SRA0001033,Broadridge,Cox Cap Group,Raymond James,4921631,Emily,Cox,emily.cox@raymjame.net,,"875 Maple Rd, Ste 2942, Seattle, WA, 98101",Seattle,WA,98101,3259.3
SRA0001034,Broadridge,Miller Wealth Partners,Hightower Advisors,1264631,Karen,Miller,millerk@highadvi.com,931.663.5181,"9551 Elm Way, Minneapolis, MN, 55401",Minneapolis,MN,55401,199.8
SRA0001035,Broadridge,Ross Asset Mgmt Grp,Oppenheimer & Co,8653803,Lisa,Ross,rossl@oppe.com,291-734-5842,"2379 Commerce Rd, Ste 2708, Minneapolis, MN, 55401",Minneapolis,MN,55401,474.2
SRA0001036,Broadridge,Jackson Fin Group,Baird,6194113,Donnie,Jackson,jacksond@bair.com,(783) 833-4185,"2870 Washington Ave, Ste 3296, Minneapolis, MN, 55401",Minneapolis,MN,55401,1061.2
SRA0001037,Broadridge,Jackson Cap Grp,Oppenheimer & Co,1385216,Drew,Jackson,drew.jackson@oppe.net,+17716843539,"6521 Liberty Ave, Ste 1810, San Diego, CA, 92101",San Diego,CA,92101,276.4
SRA0001038,Broadridge,Stewart Private Client Group,Edward Jones,4827056,Betty,Stewart,bstewart@edwajone.com,7328214610,"5338 Capital Rd, Nashville, TN, 37201",Nashville,TN,37201,25.3
SRA0001039,Broadridge,Perry Asset Management Group,Steward Partners,,Tommy,Perry,tperry@stewpart.com,5526172930,"2335 Financial Way, Ste 2349, Minneapolis, MN, 55401",Minneapolis,MN,55401,57.0
