src_team_id,source,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,address,city,state,zip,aum_millions
SRB0000509,Discovery,The Sanders Invest Grp,Raymond James,3393607,Mary,Sanders,msanders@raymjame.com,,"867 Liberty Rd, Columbus, OH, 43201",Columbus,OH,43201,154.1
SRB0000510,Discovery,Bennett PC Group,Oppenheimer & Co,,Sandra,Bennett,sbennett@oppe.com,562.679.9228,,Atlanta,GA,30301,45.1
SRB0000511,Discovery,Henderson Invest Grp,UBS Financial Services,2286698,Joshua,Henderson,,(947) 445-2534,"2706 Financial Street, Suite 1270, St. Louis, MO, 63101",St. Louis,MO,63101,681.8
SRB0000512,Discovery,Collins Priv Client Group,Steward Partners,9860239,Dot,Collins,dcollins@stewpart.com,900.823.1693,"9952 Lincoln Blvd, Phoenix, AZ, 85001",Phoenix,AZ,85001,
SRB0000513,Discovery,Lewis WM Team,Edward Jones,,Laura,Lewis,llewis@edwajone.com,,,Boston,MA,02101,216.6
SRB0000514,Discovery,The Long Wealth Sol Group,RBC Wealth Management,4574653,Cynthia,Long,cynthia.long@rbc.net,,"3563 Hill Ct, Minneapolis, MN, 55401",Minneapolis,MN,55401,179.7
SRB0000515,Discovery,Morgan WSG,HighTower,,Kathy,Morgan,kmorgan@high.com,2068308542,"5383 Hill Rd, Suite 1532, Los Angeles, CA, 90025",Los Angeles,CA,90025-7069,648.3
SRB0000516,Discovery,Rivera Wealth Mgmt Team,Merrill Lynch,3578837,Ronald,Rivera,riverar@merrlync.com,6203268985,"114 Cedar Ln, Suite 1719, Indianapolis, IN, 46201",Indianapolis,IN,46201,411.2
SRB0000517,Discovery,Campbell FAG,Oppenheimer & Co,,Josh,Campbell,josh.campbell@oppe.net,872-649-3651,"2292 Sunset Way, Suite 3719, Houston, TX, 77001",Houston,TX,77001,993.6
SRB0000518,Discovery,The Harris Wealth Mgmt Grp,Stifel Financial,1530269,Joe,Harris,jharris@stif.com,364-882-4260,"7853 Lake Avenue, Suite 2353, Detroit, MI, 48201",Detroit,MI,48201,88.0
SRB0000519,Discovery,Patterson WP,Raymond James,7523795,Mandy,Patterson,pattersonm@raymjame.com,3343122767,"347 Cedar Blvd, Suite 155, Columbus, OH, 43201",Columbus,OH,4320,
SRB0000520,Discovery,King Wealth Advs,RBC Wealth Management,8950602,Becky,King,rking@rbc.com,923-305-9230,"2969 Washington Blvd, Suite 641, Miami, FL, 33101",Miami,FL,33101,271.6
SRB0000521,Discovery,Smith Wealth Advs,Morgan Stanley,,Bob,Smith,bsmith@morgstan.com,+16413895133,"8050 Sunset Rd, Suite 496, Seattle, WA, 98101",Seattle,WA,98101,211.6
SRB0000522,Discovery,The Bryant Wealth Mgmt Team,HighTower,4194945,Nancy,Bryant,nbryant@high.com,397-921-8303,,Salt Lake City,UT,84101,
SRB0000523,Discovery,The Reed Adv Group,LPL Financial,3144664,Kim,Reed,kreed@lpl.com,396.628.5137,"9181 Sunset Rd, Suite 3038, Los Angeles, CA, 90001",Los Angeles,CA,90001,140.0
SRB0000524,Discovery,Edwards FWG,UBS Financial Services,1366999,Cynthia,Edwards,,370.813.5491,"2113 Hill Street, Austin, TX, 78701",Austin,TX,78701,863.2
SRB0000525,Discovery,The Wright Fin Advisory Group,LPL Financial,1148668,Karen,Wright,wrightk@lpl.com,+17256669254,"8603 Lake Ln, San Francisco, CA, 94101",San Francisco,CA,9410,61.1
SRB0000526,Discovery,The Wright Wealth Mgmt Team,Steward Partners,1765250,Dot,Wright,,(746) 443-5781,"641 Liberty Blvd, Denver, CO, 80201",Denver,CO,80201,126.5
SRB0000527,Discovery,The Moore Wealth Sol Group,Ameriprise Financial,,Kathy,Moore,kmoore@amer.com,(201) 864-6692,"9915 Sunset Rd, Suite 2989, Phoenix, AZ, 85001",Phoenix,AZ,8500,541.4
SRB0000528,Discovery,The Gonzalez CG,Piper Sandler,1227365,Karen,Gonzalez,karen.gonzalez@pipesand.net,+19818591716,"2166 Park Avenue, Suite 3944, Dallas, TX, 75201",Dallas,TX,75201-8512,438.6
SRB0000529,Discovery,Johnson Adv Group,Wells Fargo Advisors,8454556,James,Johnson,,,"7847 Cedar Dr, Suite 2934, Chicago, IL, 60614",Chicago,IL,60614,355.4
SRB0000530,Discovery,The Ward Wealth Mgmt Group,Wells Fargo Advisors,,Nancy,Ward,wardn@wellfargad.com,305.723.7804,,Houston,TX,77001,939.4
SRB0000531,Discovery,Rivera PW Group,Stifel Financial,,Charlie,Rivera,,(304) 488-6854,"1250 Capital Rd, Suite 3881, Dallas, TX, 75201",Dallas,TX,7520,24.3
SRB0000532,Discovery,The Garcia Fin Advisory Grp,HighTower,9899988,Laura,Garcia,,542-814-3971,"6968 Cedar Ln, Portland, OR, 97201",Portland,OR,97201,276.2
SRB0000533,Discovery,Wilson FWG,Ameriprise Financial,2281267,Bryan,Wilson,bryan.wilson@amer.net,202.352.3401,,Philadelphia,PA,19101,489.3
SRB0000534,Discovery,Hernandez PCG,Dynasty Financial Partners,4679813,Edward,Hernandez,ehernandez@dynapart.com,,"5927 Main Dr, Austin, TX, 78701",Austin,TX,78701,45.5
SRB0000535,Discovery,The Moore PC Group,Wells Fargo Advisors,1442027,Emily,Moore,emoore@wellfargad.com,(912) 634-7089,"887 Maple Avenue, Suite 2532, Orlando, FL, 32801",Orlando,FL,32801,139.9
SRB0000536,Discovery,The Jackson Fin Advisory Grp,Janney Montgomery Scott,7987624,John,Jackson,john.jackson@jannmontsc.net,353.983.3988,"7697 Cedar Ct, Phoenix, AZ, 85001",Phoenix,AZ,85001,
SRB0000537,Discovery,The Turner Family Wealth Grp,Baird,2866744,Mary,Turner,mary.turner@bair.net,+13592611526,"9899 Elm Ct, Suite 1723, Minneapolis, MN, 55401",Minneapolis,MN,55401,492.9
SRB0000538,Discovery,Morris Priv Client Group,Steward Partners,8108007,Sandra,Morris,sandra.morris@stewpart.net,(360) 478-2506,"8545 Madison Blvd, Memphis, TN, 38101",Memphis,TN,38101,39.4
SRB0000539,Discovery,The Davis Cap Grp,RBC Wealth Management,2295356,Lisa,Davis,lisa.davis@rbc.net,(909) 679-8821,"5132 Liberty Way, Hartford, CT, 06101",Hartford,CT,06101,247.3
SRB0000540,Discovery,Mitchell Priv Wealth Group,Oppenheimer & Co,,Michael,Mitchell,mitchellm@oppe.com,2284455623,"2667 Commerce Avenue, Suite 2545, Houston, TX, 77001",Houston,TX,77001,598.3
SRB0000541,Discovery,Miller WMT,Baird,7679620,Bob,Miller,,,,New York,NY,10001,1820.2
SRB0000542,Discovery,The Turner Wealth Mgmt Team,Hightower Advisors,7410771,Kev,Turner,kturner@highadvi.com,(688) 800-1612,"4754 Elm Blvd, New York, NY, 10017",New York,NY,10017,181.7
SRB0000543,Discovery,Edwards PCG,Morgan Stanley,4503428,Steph,Edwards,sedwards@morgstan.com,(825) 821-2228,"2497 Financial Pl, Suite 161, Phoenix, AZ, 85001",Phoenix,AZ,85001,46.2
SRB0000544,Discovery,The Flores Wealth Sol Group,Steward Partners,5959482,Carol,Flores,floresc@stewpart.com,,"9446 Sunset Rd, Suite 833, Indianapolis, IN, 46201",Indianapolis,IN,46201,550.2
SRB0000545,Discovery,The Scott WMG,Mesirow Financial,,Joseph,Scott,jscott@mesi.com,855-418-6245,"9310 Oak Way, Suite 3411, Kansas City, MO, 64101",Kansas City,MO,64101,112.4
SRB0000546,Discovery,The Edwards PWG,Rockefeller Capital Management,,Michelle,Edwards,michelle.edwards@rockcapi.net,(476) 458-3885,"1370 Cedar Avenue, Suite 434, Seattle, WA, 98101",Seattle,WA,98101,1810.4
SRB0000547,Discovery,Jackson Wealth Advs,Baird,3525076,Lisa,Jackson,lisa.jackson@bair.net,669-351-9182,"5185 Maple Way, Suite 3058, New York, NY, 10001",New York,NY,10001,164.4
SRB0000548,Discovery,The Taylor Wealth Adv,Mesirow Financial,8049385,Jeffrey,Taylor,jeffrey.taylor@mesi.net,,"9846 Madison Dr, Suite 4000, Los Angeles, CA, 90001",Los Angeles,CA,90001,434.7
SRB0000549,Discovery,Brooks Wealth Ptrs,Merrill Lynch,6065787,Sandra,Brooks,sbrooks@merrlync.com,514-714-3043,"8178 Liberty Pl, Suite 1540, New York, NY, 10017",New York,NY,10017,6882.3
SRB0000550,Discovery,The Torres Wealth Solutions Grp,HighTower,2741677,Nancy,Torres,ntorres@high.com,291-865-1269,"6739 Maple Pl, Chicago, IL, 60614",Chicago,IL,60614,133.4
SRB0000551,Discovery,Ward Wealth Adv,Wells Fargo Advisors,,Kathleen,Ward,kward@wellfargad.com,(630) 416-4651,"7449 Commerce Way, Suite 3607, Columbus, OH, 43201",Columbus,OH,43201,199.3
SRB0000552,Discovery,Thomas AMG,Janney Montgomery Scott,,Amy,Thomass,thomassa@jannmontsc.com,207-583-4668,,San Diego,CA,92101,217.7
SRB0000553,Discovery,Parker WM Group,RBC Wealth Management,7281485,Joshua,Parker,joshua.parker@rbc.net,731.959.6201,"5491 Elm Way, Suite 1703, Los Angeles, CA, 90001",Los Angeles,CA,90001-3915,498.2
SRB0000554,Discovery,The Brown Priv Client Group,HighTower,7415688,Charlie,Brown,cbrown@high.com,+12259603138,"7434 Liberty Rd, Suite 2772, Memphis, TN, 38101",Memphis,TN,3810,144.2
SRB0000555,Discovery,The Jackson IG,Stifel Financial,,Rich,Jackson,jacksonr@stif.com,+17065704407,"6403 Maple Pl, Chicago, IL, 60614",Chicago,IL,6061,39.3
SRB0000556,Discovery,Bell Private Wealth Grp,UBS Financial Services,8564486,William,Bell,bellw@ubs.com,364-384-5894,"167 Elm Street, Suite 1504, Orlando, FL, 32801",Orlando,FL,32801,877.8
SRB0000557,Discovery,Martin WSG,LPL Financial,,Donna,Martin,donna.martin@lpl.net,(425) 285-3073,"4385 Lake Pl, Suite 476, Dallas, TX, 75201",Dallas,TX,75201,308.0
SRB0000558,Discovery,Peterson Fam Wealth Group,Stifel Financial,,Dorothy,Peterson,dorothy.peterson@stif.net,609.397.5097,"2834 Washington Ln, Portland, OR, 97201",Portland,OR,97201,193.9
SRB0000559,Discovery,The Adams Asset Mgmt Grp,Oppenheimer & Co,7235425,Dan,Adams,dan.adams@oppe.net,+15803486151,,Pittsburgh,PA,15201,
SRB0000560,Discovery,The Adams Cap Group,Dynasty Financial Partners,1356829,Karen,Adams,adamsk@dynapart.com,(491) 218-1076,"7566 Hill Blvd, Memphis, TN, 38101",Memphis,TN,38101,673.0
SRB0000561,Discovery,Howard Wealth Mgmt Grp,Hightower Advisors,7963867,Robert,Hward,hwardr@highadvi.com,,"5197 Sunset Way, Suite 3272, New York, NY, 10017",New York,NY,10017,393.9
SRB0000562,Discovery,Wood Cap Grp,Morgan Stanley,9276815,Pat,Wood,pat.wood@morgstan.net,,"1684 Main Dr, Suite 142, Baltimore, MD, 21201",Baltimore,MD,21201,
SRB0000563,Discovery,The Adams Priv Wealth Group,Oppenheimer & Co,,Richard,Adams,radams@oppe.com,,"4255 Oak Avenue, Suite 1346, Chicago, IL, 60614",Chicago,IL,60614,590.3
SRB0000564,Discovery,Nelson Asset Mgmt Group,HighTower,,Steve,Nelson,steve.nelson@high.net,341-797-8548,,Charlotte,NC,28201,2890.7
SRB0000565,Discovery,The Gray Wealth Adv,RBC Wealth Management,,Bryan,Gray,bgray@rbc.com,7062614481,,Chicago,IL,60601-1085,181.8
SRB0000566,Discovery,Wilson Priv Wealth Group,Baird,9464296,Patricia,Wilson,pwilson@bair.com,308.333.4584,,Nashville,TN,37201,157.2
SRB0000567,Discovery,Evans Wealth Mgmt Team,LPL Financial,3754757,Matt,Evans,,+19025142672,"2414 Lincoln Avenue, Portland, OR, 97201",Portland,OR,97201,46.5
SRB0000568,Discovery,The Morris IG,Edward Jones,,Jon,Morris,jmorris@edwajone.com,(321) 763-2377,,Kansas City,MO,64101-6682,118.7
SRB0000569,Discovery,Cox Family Wealth Grp,HighTower,2863660,P.,Cox,pcox@high.com,(424) 317-1870,,Houston,TX,7700,123.5
SRB0000570,Discovery,Lewis PCG,HighTower,7591523,P.,Lewis,plewis@high.com,3034255395,"8113 Washington Blvd, Detroit, MI, 48201",Detroit,MI,48201,49.0
SRB0000571,Discovery,The Torres IG,HighTower,8998677,Nancy,Torres,nancy.torres@high.net,+19565124909,"2790 River Avenue, Suite 1460, Houston, TX, 77001",Houston,TX,77001,659.4
SRB0000572,Discovery,Johnson Cap Group,Rockefeller Capital Management,3978208,Charles,Johnson,johnsonc@rockcapi.com,(470) 278-3797,"160 Capital Rd, New York, NY, 10017",New York,NY,10017,2815.0
SRB0000573,Discovery,The Bell Family Wealth Grp,RBC Wealth Management,5876441,James,Bell,jbell@rbc.com,433.737.9243,"2742 Cedar Avenue, Suite 3392, Los Angeles, CA, 90001",Los Angeles,CA,90001,458.3
SRB0000574,Discovery,Bell AG,Janney Montgomery Scott,5253642,Jeff,Bell,jeff.bell@jannmontsc.net,573-669-1222,,Indianapolis,IN,46201,62.5
SRB0000575,Discovery,Carter Invest Grp,Wells Fargo Advisors,3935211,Matthew,Carte,matthew.carte@wellfargad.net,4718956715,,Austin,TX,78701,179.9
SRB0000576,Discovery,Harris Fin Grp,Morgan Stanley,,Joshua,Harris,jharris@morgstan.com,(495) 312-1136,,Milwaukee,WI,53201-2367,1055.6
SRB0000577,Discovery,The Nguyen AG,HighTower,9167564,Angela,Nguyen,angela.nguyen@high.net,495.266.5828,"256 Lincoln Street, Suite 3481, Nashville, TN, 37201",Nashville,TN,37201,1012.5
SRB0000578,Discovery,The Foster Cap Grp,LPL Financial,4671824,Charlie,Foster,charlie.foster@lpl.net,232-684-6810,"4076 Liberty Way, Suite 3803, Minneapolis, MN, 55401",Minneapolis,MN,55401,1607.8
SRB0000579,Discovery,King FG,Stifel Financial,,Laura,King,,792.342.4268,"4097 Cedar Way, Suite 1333, Atlanta, GA, 30301",Atlanta,GA,30301,44.9
SRB0000580,Discovery,Hill WA,Dynasty Financial Partners,,Dave,Hill,dhill@dynapart.com,584.647.2573,"2271 Market Pl, Richmond, VA, 23220",Richmond,VA,23220,115.9
SRB0000581,Discovery,Patterson FWG,Janney Montgomery Scott,8739061,Kathleen,Patterson,pattersonk@jannmontsc.com,+12287721432,"6897 Pine Blvd, Portland, OR, 97201",Portland,OR,97201,25.7
SRB0000582,Discovery,Young Adv Group,Dynasty Financial Partners,,Shelly,Young,youngs@dynapart.com,254-973-7433,"2064 Madison Street, Suite 3225, Boston, MA, 02101",Boston,MA,02101,429.6
SRB0000583,Discovery,Clark FAG,Hightower Advisors,,Ashley,Clark,,,"4930 Liberty Ln, Boston, MA, 02101",Boston,MA,02101,
SRB0000584,Discovery,Davis Invest Grp,Wells Fargo Advisors,,Ronald,Davis,rdavis@wellfargad.com,(440) 759-5264,"7195 Capital Avenue, Suite 2705, Kansas City, MO, 64101",Kansas City,MO,64101,310.6
SRB0000585,Discovery,The Jackson Fin Advisory Grp,RBC Wealth Management,2678051,Dan,Jackson,jacksond@rbc.com,802-704-7018,"4509 Madison Way, Kansas City, MO, 64101",Kansas City,MO,64101,93.8
SRB0000586,Discovery,The Parker Fin Adv Group,Oppenheimer & Co,8668568,Ryan,Parker,parkerr@oppe.com,323-777-7380,"181 Financial Ln, Suite 2764, Minneapolis, MN, 55401",Minneapolis,MN,55401,290.3
SRB0000587,Discovery,Garcia Fin Advisory Group,Janney Montgomery Scott,,Jeff,Garcia,garciaj@jannmontsc.com,7127154453,,Baltimore,MD,21201-4220,141.3
SRB0000588,Discovery,Jenkins Wealth Ptrs,Dynasty Financial Partners,5669772,Bryan,Jenkins,bryan.jenkins@dynapart.net,,"6455 Pine Pl, Suite 2032, Boston, MA, 02101",Boston,MA,0210,7409.1
SRB0000589,Discovery,White Priv Client Group,Dynasty Financial Partners,6840068,Maggie,White,maggie.white@dynapart.net,7988327615,"1108 Oak Street, Boston, MA, 02101",Boston,MA,02101,136.5
SRB0000590,Discovery,The Allen Wealth Mgmt Group,Wells Fargo Advisors,,Lisa,Allen,,,"7365 Madison Blvd, Las Vegas, NV, 89101",Las Vegas,NV,89101,270.6
SRB0000591,Discovery,Jones Wealth Mgmt Group,Raymond James,,Anthony,Jones,ajones@raymjame.com,(389) 898-9653,"8130 Washington Dr, Suite 2040, San Diego, CA, 92101",San Diego,CA,92101-3294,
SRB0000592,Discovery,The Rivera Adv Group,HighTower,8363152,Bryan,Rivera,brivera@high.com,637-840-7162,"1162 Financial Avenue, Suite 2218, Chicago, IL, 60601",Chicago,IL,6060,85.1
SRB0000593,Discovery,The Thomas Private Wealth Grp,Rockefeller Capital Management,5863655,Richard,Thomas,richard.thomas@rockcapi.net,(457) 599-6863,"1114 Elm Ln, Suite 2456, Louisville, KY, 40201",Louisville,KY,40201,183.4
SRB0000594,Discovery,Richardson AG,HighTower,,Stephanie,Richardson,richardsons@high.com,759.914.2816,,Detroit,MI,48201,236.1
SRB0000595,Discovery,Parker Private Wealth Grp,Ameriprise Financial,,Kev,Parker,kparker@amer.com,(975) 879-2021,"3861 Broadway Avenue, Los Angeles, CA, 90025",Los Angeles,CA,90025,630.8
SRB0000596,Discovery,The Wood Wealth Ptrs,Morgan Stanley,2352134,Laura,Wood,lwood@morgstan.com,,,San Diego,CA,92101,
SRB0000597,Discovery,Hall FWG,Oppenheimer & Co,4291258,Betty,Hall,hallb@oppe.com,747-822-7215,,Denver,CO,80201,383.7
SRB0000598,Discovery,Taylor Priv Client Group,Oppenheimer & Co,,Ashley,Taylor,ataylor@oppe.com,318-648-2933,"6025 Sunset Dr, Suite 3860, Hartford, CT, 06101",Hartford,CT,06101,
SRB0000599,Discovery,The Robinson Fin Grp,UBS Financial Services,9996238,Don,Robinson,,(781) 246-1244,"4095 Oak Avenue, Suite 1896, Denver, CO, 80201",Denver,CO,80201,43.5
SRB0000600,Discovery,The Garcia Wealth Part,Baird,,Andy,Garcia,agarcia@bair.com,820-607-8843,,Minneapolis,MN,55401,
SRB0000601,Discovery,The Washington WSG,Janney Montgomery Scott,5910412,Patricia,Washington,pwashington@jannmontsc.com,869-450-9631,"4384 River Ct, Suite 321, Las Vegas, NV, 89101",Las Vegas,NV,89101,125.9
SRB0000602,Discovery,Turner FWG,HighTower,4415085,Laura,Turner,turnerl@high.com,340.733.4777,"4997 Commerce Dr, Suite 3069, Chicago, IL, 60614",Chicago,IL,60614,24.4
SRB0000603,Discovery,Williams Cap Grp,Piper Sandler,4765620,Pat,Williams,,4105884021,"7063 Commerce Street, Los Angeles, CA, 90001",Los Angeles,CA,90001,308.5
SRB0000604,Discovery,Hall FG,Merrill Lynch,1458775,Barbara,Hall,hallb@merrlync.com,+15499438111,,Philadelphia,PA,19101,431.6
SRB0000605,Discovery,King FWG,Edward Jones,8380453,Deborah,King,dking@edwajone.com,209-677-1606,"5878 Broadway Ct, Suite 339, New York, NY, 10017",New York,NY,10017,699.6
SRB0000606,Discovery,Hernandez Fin Grp,Ameriprise Financial,5632933,Amy,Hernandez,,4657063084,"3727 Liberty Blvd, Suite 2631, Chicago, IL, 60601",Chicago,IL,60601,97.7
SRB0000607,Discovery,Anderson FAG,Morgan Stanley,,Marc,Anderson,marc.anderson@morgstan.net,,"997 Lake Ln, Suite 3560, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,316.2
SRB0000608,Discovery,The Butler Fin Grp,Morgan Stanley,2898888,Barb,Butler,butlerb@morgstan.com,7232794882,,Pittsburgh,PA,15201,791.1
SRB0000609,Discovery,The Coleman Invest Group,Oppenheimer & Co,,William,Coleman,william.coleman@oppe.net,821-568-6488,"6687 Liberty Rd, Suite 1304, New York, NY, 10017",New York,NY,10017,584.0
SRB0000610,Discovery,Lee WM Group,Janney Montgomery Scott,,Jon,Lee,jon.lee@jannmontsc.net,5207239326,"9528 Sunset Dr, Suite 2486, Boston, MA, 02134",Boston,MA,02134,297.8
SRB0000611,Discovery,The Foster Wealth Ptrs,Oppenheimer & Co,9483289,Jeffrey,Foster,jfoster@oppe.com,278-570-8932,"9916 Park Pl, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,2194.2
SRB0000612,Discovery,Taylor Private Wealth Grp,Steward Partners,,Jess,Taylor,jtaylor@stewpart.com,5495212932,,Salt Lake City,UT,8410,110.6
SRB0000613,Discovery,Ross FAG,LPL Financial,3797952,Pat,Ross,pross@lpl.com,+13236285315,"9087 Broadway Avenue, Suite 239, New York, NY, 10001",New York,NY,10001,60.9
SRB0000614,Discovery,The Hughes WMT,Edward Jones,8086002,Jon,Hughes,hughesj@edwajone.com,5623307591,,Columbus,OH,43201-7151,1489.7
SRB0000615,Discovery,The Bennett WMT,HighTower,6955200,Sarah,Bennett,bennetts@high.com,659-618-8368,"7139 Hill Pl, Chicago, IL, 60601",Chicago,IL,60601,31.2
SRB0000616,Discovery,The Sanders WMT,Hightower Advisors,8608923,Kim,Sanders,sandersk@highadvi.com,,"2896 Market Ln, New York, NY, 10001",New York,NY,10001,86.9
SRB0000617,Discovery,The Jackson Wealth Sol Group,Morgan Stanley,,Angela,Jackosn,ajackson@morgstan.com,,"2714 Maple Ln, Suite 1897, Portland, OR, 97201",Portland,OR,97201,54.6
SRB0000618,Discovery,The Perez Invest Group,Stifel Financial,5674614,Sharon,Perez,sperez@stif.com,344-298-4388,"9047 Market Blvd, Suite 3796, Denver, CO, 80201",Denver,CO,80201,
SRB0000619,Discovery,The Ward Asset Mgmt Group,Steward Partners,7199861,Angela,Ward,angela.ward@stewpart.net,408-488-7987,,New York,NY,10001,25.4
SRB0000620,Discovery,Anderson Family Wealth Grp,Wells Fargo Advisors,,Cynthia,Anderson,andersonc@wellfargad.com,,"1909 Sunset Avenue, Indianapolis, IN, 46201",Indianapolis,IN,46201,
SRB0000621,Discovery,Martinez FAG,Baird,2242998,Kimberly,Martinez,kmartinez@bair.com,(923) 904-6157,"629 Jefferson Avenue, Charlotte, NC, 28201",Charlotte,NC,28201,
SRB0000622,Discovery,The Murphy FAG,Stifel Financial,4593496,Kimberly,Murphy,kmurphy@stif.com,203-644-2102,"8040 Commerce Dr, Cincinnati, OH, 45201",Cincinnati,OH,45201,1883.9
SRB0000623,Discovery,Hughes FG,Ameriprise Financial,,Tim,Hughes,hughest@amer.com,853-557-8933,"8692 Elm Ln, Cincinnati, OH, 45201",Cincinnati,OH,45201,32.6
SRB0000624,Discovery,Bell AMG,Rockefeller Capital Management,2619558,Maggie,Bell,mbell@rockcapi.com,4243155706,"6875 Lincoln Rd, Suite 1840, Louisville, KY, 40201",Louisville,KY,40201,102.9
SRB0000625,Discovery,The Morgan Wealth Adv,Baird,,Dan,Mrogan,dmrogan@bair.com,921.331.8925,"8015 Capital Way, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,702.4
SRB0000626,Discovery,The Foster Wealth Ptrs,RBC Wealth Management,,Patricia,Foster,pfoster@rbc.com,619.426.3728,"8783 Washington Avenue, Nashville, TN, 37201",Nashville,TN,37201,172.6
SRB0000627,Discovery,The Nelson FG,Raymond James,,Lisa,Nelson,nelsonl@raymjame.com,+15619852039,"807 Market Dr, Suite 912, New York, NY, 10017",New York,NY,10017,267.5
SRB0000628,Discovery,The Howard Wealth Solutions Grp,Piper Sandler,,Deborah,Howard,howardd@pipesand.com,(582) 539-7773,,Minneapolis,MN,55401-9950,157.3
SRB0000629,Discovery,Williams Wealth Mgmt Team,Hightower Advisors,1406752,Steph,Williams,swilliams@highadvi.com,435-846-5051,,Indianapolis,IN,46201,657.3
SRB0000630,Discovery,Evans Wealth Solutions Grp,Raymond James,,Betty,Evans,bevans@raymjame.com,+12757167805,"331 Main Ct, Chicago, IL, 60614",Chicago,IL,60614,
SRB0000631,Discovery,Gonzales Asset Mgmt Group,Dynasty Financial Partners,6431233,Richard,Gonzales,,,"4951 Lake Pl, Suite 1182, Miami, FL, 33101",Miami,FL,33101,744.8
SRB0000632,Discovery,The Carter Cap Grp,Stifel Financial,7817098,Mary,Carter,mcarter@stif.com,(774) 485-8919,"4660 Commerce Ct, Suite 170, Denver, CO, 80201",Denver,CO,80201,29.6
SRB0000633,Discovery,The Phillips AMG,Janney Montgomery Scott,,Kimberly,Phillips,kphillips@jannmontsc.com,+19894378325,"6060 Broadway Avenue, Las Vegas, NV, 89101",Las Vegas,NV,89101,389.0
SRB0000634,Discovery,The Ross WMT,UBS Financial Services,9217672,Charles,Ross,charles.ross@ubs.net,807-455-2374,,Seattle,WA,98101,6244.8
SRB0000635,Discovery,The Murphy Wealth Advs,Baird,,Barb,Murphy,murphyb@bair.com,9256949428,"9090 Pine Avenue, Suite 417, St. Louis, MO, 63101",St. Louis,MO,63101,
SRB0000636,Discovery,The Alexander Fin Adv Group,Merrrill Lynch,,Thomas,Alexander,,2396349113,"2798 Liberty Ct, Suite 3167, San Francisco, CA, 94101",San Francisco,CA,94101,570.2
SRB0000637,Discovery,The Evans IG,Merrill Lynch,5936253,Tim,Evans,tevans@merrlync.com,937-892-5441,"8561 River Rd, Suite 779, Portland, OR, 97201",Portland,OR,97201,2340.1
SRB0000638,Discovery,Richardson Asset Mgmt Group,LPL Financial,4533569,Andy,Richardson,,(538) 964-3217,"2691 Market Pl, Suite 1805, Austin, TX, 78701",Austin,TX,78701,82.3
SRB0000639,Discovery,Reed Wealth Mgmt Group,UBS Financial Services,4343156,Charlie,Reed,creed@ubs.com,(910) 296-9810,"7514 River Avenue, Suite 2019, Miami, FL, 33101",Miami,FL,33101-8403,107.7
SRB0000640,Discovery,The Coleman WM Team,LPL Financial,4631285,Barb,Coleman,colemanb@lpl.com,,"9236 Maple Blvd, Houston, TX, 77001",Houston,TX,77001,32.3
SRB0000641,Discovery,Martinez Fin Advisory Grp,Morgan Stanley,,Ken,Martinez,kmartinez@morgstan.com,534.509.9198,"1922 Park Ct, Suite 3269, Portland, OR, 97201",Portland,OR,97201,80.2
SRB0000642,Discovery,Reed IG,Janney Montgomery Scott,,Dorothy,Reed,reedd@jannmontsc.com,(370) 848-5550,"2342 Jefferson Ct, Suite 2947, Austin, TX, 78701",Austin,TX,78701,963.0
SRB0000643,Discovery,The Mitchell Priv Client Group,Edward Jones,1094196,Ed,Mitchell,emitchell@edwajone.com,(800) 517-6381,"1542 Sunset Ln, Suite 153, Miami, FL, 33101",Miami,FL,33101,66.2
SRB0000644,Discovery,Jones Wealth Advs,Ameriprise Financial,1736811,Paul,Jones,paul.jones@amer.net,,"4493 Liberty Street, Detroit, MI, 48201",Detroit,MI,48201,412.1
SRB0000645,Discovery,Butler Fin Grp,Rockefeller Capital Management,2742939,Becky,Butler,butlerb@rockcapi.com,+12395781472,,Indianapolis,IN,4620,646.9
SRB0000646,Discovery,The Stewart Wealth Ptrs,Morgan Stanley,5655311,Michael,Stewart,michael.stewart@morgstan.net,,"5451 River Blvd, Richmond, VA, 23220",Richmond,VA,23220-9650,
SRB0000647,Discovery,Campbell Wealth Mgmt Grp,Hightower Advisors,2089762,Kim,Campbell,kim.campbell@highadvi.net,397-979-9216,"2417 Lake Avenue, Suite 282, San Diego, CA, 92101",San Diego,CA,92101,659.9
SRB0000648,Discovery,The Sanchez Cap Group,Hightower Advisors,1054096,Karen,Sanchez,,+15184806745,"1929 River Pl, Suite 2952, Cincinnati, OH, 45201",Cincinnati,OH,45201,
SRB0000649,Discovery,The Kelly Fin Advisory Grp,Piper Sandler,,Bob,Kelly,,8618985729,"3399 River Ct, Suite 3143, Portland, OR, 97201",Portland,OR,97201,872.5
SRB0000650,Discovery,Rivera Fin Adv Group,Stifel Financial,8657887,Dan,Rivera,drivera@stif.com,+18077898126,"6543 Broadway Dr, Suite 1628, Richmond, VA, 23220",Richmond,VA,23220,
