src_member_id,src_team_id,source,first_name,last_name,email,phone,title,is_lead,firm_name,city,state
SRC_M0002073,SRC0000679,Bloomberg,Kevin,Rivera,riverak@high.com,7162975903,Executive Director,False,HighTower,Chicago,IL
SRC_M0002074,SRC0000679,Bloomberg,Ryan,Kelly,kellyr@high.com,8638962704,Managing Director,False,HighTower,Chicago,IL
SRC_M0002075,SRC0000679,Bloomberg,Daniel,Mitchell,daniel.mitchell@high.net,,Senior Wealth Advisor,False,HighTower,Chicago,IL
SRC_M0002076,SRC0000679,Bloomberg,Anthony,Cooper,coopera@high.com,,Senior Wealth Advisor,False,HighTower,Chicago,IL
SRC_M0002077,SRC0000680,Bloomberg,Laura,Taylor,ltaylor@highadvi.com,401.202.1941,Managing Director,True,Hightower Advisors,Cleveland,OH
SRC_M0002078,SRC0000680,Bloomberg,Jessica,Sanders,jsanders@highadvi.com,,Senior Financial Advisor,False,Hightower Advisors,Cleveland,OH
SRC_M0002079,SRC0000680,Bloomberg,John,Parker,jparker@highadvi.com,(821) 573-7898,Director,False,Hightower Advisors,Cleveland,OH
SRC_M0002080,SRC0000680,Bloomberg,Melissa,Coleman,colemanm@highadvi.com,316-519-6302,Vice President,False,Hightower Advisors,Cleveland,OH
SRC_M0002081,SRC0000681,Bloomberg,Anthony,Phililps,aphililps@jannmontsc.com,5723097118,Senior Associate,False,Janney Montgomery Scott,Milwaukee,WI
SRC_M0002082,SRC0000682,Bloomberg,Timothy,Patterson,pattersont@ubs.com,7969679698,Executive Director,True,UBS Financial Services,Orlando,FL
SRC_M0002083,SRC0000682,Bloomberg,Daniel,Johnson,johnsond@ubs.com,357.931.2737,Senior Financial Advisor,False,UBS Financial Services,Orlando,FL
SRC_M0002084,SRC0000682,Bloomberg,Andrew,Gray,graya@ubs.com,,Financial Advisor,False,UBS Financial Services,Orlando,FL
SRC_M0002085,SRC0000682,Bloomberg,Timothy,Ramirez,timothy.ramirez@ubs.net,+14027124897,Managing Director,False,UBS Financial Services,Orlando,FL
SRC_M0002086,SRC0000683,Bloomberg,Carol,Harris,carol.harris@rbc.net,371-664-4109,Managing Director,True,RBC Wealth Management,Pittsburgh,PA
SRC_M0002087,SRC0000683,Bloomberg,Lisa,Smith,,+16785531794,Financial Advisor,False,RBC Wealth Management,Pittsburgh,PA
SRC_M0002088,SRC0000684,Bloomberg,David,Nguyen,dnguyen@raymjame.com,+19565516252,Senior Vice President,True,Raymond James,San Diego,CA
SRC_M0002089,SRC0000684,Bloomberg,Kimberly,Lewis,kimberly.lewis@raymjame.net,299-574-9199,Associate,False,Raymond James,San Diego,CA
SRC_M0002090,SRC0000684,Bloomberg,Mary,Smith,smithm@raymjame.com,,Senior Portfolio Manager,False,Raymond James,San Diego,CA
SRC_M0002091,SRC0000684,Bloomberg,William,Nelson,wnelson@raymjame.com,8174554490,Associate,False,Raymond James,San Diego,CA
SRC_M0002092,SRC0000684,Bloomberg,Rebecca,Carter,carterr@raymjame.com,(716) 715-4588,Senior Vice President,False,Raymond James,San Diego,CA
SRC_M0002093,SRC0000684,Bloomberg,Joseph,Powell,,310.940.7723,Assistant Vice President,False,Raymond James,San Diego,CA
SRC_M0002094,SRC0000685,Bloomberg,Nancy,Garcia,nancy.garcia@stewpart.net,351.854.4933,Managing Director,True,Steward Partners,Louisville,KY
SRC_M0002095,SRC0000685,Bloomberg,Edward,Cooper,ecooper@stewpart.com,283-879-5033,Senior Wealth Advisor,False,Steward Partners,Louisville,KY
SRC_M0002096,SRC0000685,Bloomberg,Kimberly,Smimons,ksimmons@stewpart.com,700.890.8015,Senior Financial Advisor,False,Steward Partners,Louisville,KY
SRC_M0002097,SRC0000685,Bloomberg,Amanda,Martinez,martineza@stewpart.com,(316) 781-8214,Associate,False,Steward Partners,Louisville,KY
SRC_M0002098,SRC0000685,Bloomberg,Sarah,Perez,sperez@stewpart.com,,Senior Financial Advisor,False,Steward Partners,Louisville,KY
SRC_M0002099,SRC0000686,Bloomberg,Amy,Jones,amy.jones@rbc.net,228-582-5375,Vice President,True,RBC Wealth Management,Tampa,FL
SRC_M0002100,SRC0000686,Bloomberg,Susan,Collins,collinss@rbc.com,419.731.6547,Senior Portfolio Manager,False,RBC Wealth Management,Tampa,FL
SRC_M0002101,SRC0000686,Bloomberg,Andrew,Morris,andrew.morris@rbc.net,(672) 926-3274,Associate,False,RBC Wealth Management,Tampa,FL
SRC_M0002102,SRC0000686,Bloomberg,Sharon,Long,sharon.long@rbc.net,6116636648,Senior Associate,False,RBC Wealth Management,Tampa,FL
SRC_M0002103,SRC0000686,Bloomberg,Robert,Ramirez,rramirez@rbc.com,528.553.9402,Senior Portfolio Manager,False,RBC Wealth Management,Tampa,FL
SRC_M0002104,SRC0000686,Bloomberg,Lisa,Garcia,lisa.garcia@rbc.net,8585454578,Senior Financial Advisor,False,RBC Wealth Management,Tampa,FL
SRC_M0002105,SRC0000687,Bloomberg,Jessica,Nelson,jnelson@high.com,+19786083336,Senior Vice President,True,HighTower,Cleveland,OH
SRC_M0002106,SRC0000687,Bloomberg,Dorothy,Bell,dbell@high.com,234-924-3132,Financial Advisor,False,HighTower,Cleveland,OH
SRC_M0002107,SRC0000687,Bloomberg,Jennifer,Cook,jcook@high.com,,Senior Portfolio Manager,False,HighTower,Cleveland,OH
SRC_M0002108,SRC0000687,Bloomberg,Kenneth,Sanders,kenneth.sanders@high.net,(355) 736-7392,Senior Portfolio Manager,False,HighTower,Cleveland,OH
SRC_M0002109,SRC0000688,Bloomberg,Betty,Ward,wardb@dynapart.com,319.508.6189,Managing Director,True,Dynasty Financial Partners,San Francisco,CA
SRC_M0002110,SRC0000688,Bloomberg,Angela,Martinez,martineza@dynapart.com,8503049751,Associate,False,Dynasty Financial Partners,San Francisco,CA
SRC_M0002111,SRC0000688,Bloomberg,Paul,Long,,352-568-4025,Wealth Advisor,False,Dynasty Financial Partners,San Francisco,CA
SRC_M0002112,SRC0000689,Bloomberg,Paul,Patterson,ppatterson@rockcapi.com,908-741-7732,Executive Director,True,Rockefeller Capital Management,Indianapolis,IN
SRC_M0002113,SRC0000689,Bloomberg,Amanda,Flores,amanda.flores@rockcapi.net,357.930.9715,Managing Director,False,Rockefeller Capital Management,Indianapolis,IN
SRC_M0002114,SRC0000689,Bloomberg,Charles,Anderson,andersonc@rockcapi.com,5456809701,Senior Wealth Advisor,False,Rockefeller Capital Management,Indianapolis,IN
SRC_M0002115,SRC0000689,Bloomberg,George,Miller,gmiller@rockcapi.com,+18535129645,Wealth Advisor,False,Rockefeller Capital Management,Indianapolis,IN
SRC_M0002116,SRC0000690,Bloomberg,Jeffrey,Taylor,taylorj@dynapart.com,3923998668,Managing Director,True,Dynasty Financial Partners,St. Louis,MO
SRC_M0002117,SRC0000690,Bloomberg,Andrew,oWod,owoda@dynapart.com,+17586656576,Senior Vice President,False,Dynasty Financial Partners,St. Louis,MO
SRC_M0002118,SRC0000691,Bloomberg,Kathleen,Ross,kathleen.ross@jannmontsc.net,533-864-9505,Executive Director,True,Janney Montgomery Scott,Las Vegas,NV
SRC_M0002119,SRC0000691,Bloomberg,Thomas,Flores,thomas.flores@jannmontsc.net,3105943839,Vice President,False,Janney Montgomery Scott,Las Vegas,NV
SRC_M0002120,SRC0000691,Bloomberg,Deborah,Long,dlong@jannmontsc.com,(228) 591-2968,Executive Director,False,Janney Montgomery Scott,Las Vegas,NV
SRC_M0002121,SRC0000692,Bloomberg,Stephanie,Patterson,stephanie.patterson@edwajone.net,3905278587,Vice President,True,Edward Jones,Chicago,IL
SRC_M0002122,SRC0000692,Bloomberg,Patricia,Howard,patricia.howard@edwajone.net,,Financial Advisor,False,Edward Jones,Chicago,IL
SRC_M0002123,SRC0000693,Bloomberg,Mark,Daavis,mdaavis@wellfargad.com,4075999359,Portfolio Manager,False,Wells Fargo Advisors,Detroit,MI
SRC_M0002124,SRC0000694,Bloomberg,Thomas,Simmons,simmonst@jannmontsc.com,(855) 909-8253,Executive Director,True,Janney Montgomery Scott,Seattle,WA
SRC_M0002125,SRC0000694,Bloomberg,John,Anderson,john.anderson@jannmontsc.net,,Senior Vice President,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002126,SRC0000694,Bloomberg,Jeffrey,Florse,florsej@jannmontsc.com,475.742.9196,Senior Vice President,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002127,SRC0000694,Bloomberg,Joseph,Wood,jwood@jannmontsc.com,383-671-7926,Senior Financial Advisor,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002128,SRC0000694,Bloomberg,Jeffrey,Washington,jwashington@jannmontsc.com,844.714.7401,Managing Director,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002129,SRC0000694,Bloomberg,Sharon,Peterson,,+19749283560,Associate,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002130,SRC0000694,Bloomberg,Betty,Evans,bevans@jannmontsc.com,559-472-3608,Senior Vice President,False,Janney Montgomery Scott,Seattle,WA
SRC_M0002131,SRC0000695,Bloomberg,Joseph,aMrtin,jamrtin@pipesand.com,771.894.3996,Executive Director,True,Piper Sandlerr,Hartford,CT
SRC_M0002132,SRC0000695,Bloomberg,Jeffrey,Adams,jeffrey.adams@pipesand.net,789-550-2429,Senior Portfolio Manager,False,Piper Sandlerr,Hartford,CT
SRC_M0002133,SRC0000695,Bloomberg,Ronald,Baker,ronald.baker@pipesand.net,5873125135,Senior Vice President,False,Piper Sandlerr,Hartford,CT
SRC_M0002134,SRC0000695,Bloomberg,Deborah,Alexander,dalexander@pipesand.com,(393) 990-6345,Financial Advisor,False,Piper Sandlerr,Hartford,CT
SRC_M0002135,SRC0000696,Bloomberg,Barbara,King,kingb@pipesand.com,+14144213502,Executive Director,True,Piper Sandler,St. Louis,MO
SRC_M0002136,SRC0000696,Bloomberg,John,Evans,jevans@pipesand.com,228-221-6519,Senior Financial Advisor,False,Piper Sandler,St. Louis,MO
SRC_M0002137,SRC0000696,Bloomberg,Christopher,Martinez,cmartinez@pipesand.com,2076279665,Senior Associate,False,Piper Sandler,St. Louis,MO
SRC_M0002138,SRC0000696,Bloomberg,Anthony,Mitchell,amitchell@pipesand.com,676-663-5008,Director,False,Piper Sandler,St. Louis,MO
SRC_M0002139,SRC0000697,Bloomberg,Andrew,Allen,allena@raymjame.com,+13829516795,Vice President,True,Raymond James,Cincinnati,OH
SRC_M0002140,SRC0000697,Bloomberg,Laura,Gray,lgray@raymjame.com,+14158435249,Vice President,False,Raymond James,Cincinnati,OH
SRC_M0002141,SRC0000697,Bloomberg,Daniel,Ross,daniel.ross@raymjame.net,+16552539523,Executive Director,False,Raymond James,Cincinnati,OH
SRC_M0002142,SRC0000697,Bloomberg,Jeffrey,Wilson,wilsonj@raymjame.com,3062593570,Senior Wealth Advisor,False,Raymond James,Cincinnati,OH
SRC_M0002143,SRC0000697,Bloomberg,Kimberly,Flores,kimberly.flores@raymjame.net,3488887396,Senior Wealth Advisor,False,Raymond James,Cincinnati,OH
SRC_M0002144,SRC0000698,Bloomberg,Kevin,Ramirez,kramirez@jannmontsc.com,450-268-2879,Vice President,True,Janney Montgomery Scott,Orlando,FL
SRC_M0002145,SRC0000698,Bloomberg,Margaret,Lewis,lewism@jannmontsc.com,7746584823,Executive Director,False,Janney Montgomery Scott,Orlando,FL
SRC_M0002146,SRC0000698,Bloomberg,Laura,Butler,lbutler@jannmontsc.com,209.561.1654,Financial Advisor,False,Janney Montgomery Scott,Orlando,FL
SRC_M0002147,SRC0000698,Bloomberg,Kimberly,Carter,kcarter@jannmontsc.com,573-653-9951,Financial Advisor,False,Janney Montgomery Scott,Orlando,FL
SRC_M0002148,SRC0000699,Bloomberg,Paul,Wilson,wilsonp@rbc.com,772.512.2999,Vice President,True,RBC Wealth Management,St. Louis,MO
SRC_M0002149,SRC0000700,Bloomberg,Mark,Roberts,mroberts@edwajone.com,+17849378758,Senior Vice President,True,Edward Jones,Columbus,OH
SRC_M0002150,SRC0000700,Bloomberg,William,Moore,wmoore@edwajone.com,918.488.1776,Vice President,False,Edward Jones,Columbus,OH
SRC_M0002151,SRC0000700,Bloomberg,Mark,Foster,mfoster@edwajone.com,387-606-6641,Senior Financial Advisor,False,Edward Jones,Columbus,OH
SRC_M0002152,SRC0000700,Bloomberg,Jeffrey,Walker,jwalker@edwajone.com,4317788360,Senior Portfolio Manager,False,Edward Jones,Columbus,OH
SRC_M0002153,SRC0000700,Bloomberg,George,Miller,,+14546496934,Managing Director,False,Edward Jones,Columbus,OH
SRC_M0002154,SRC0000701,Bloomberg,Charles,Flores,charles.flores@ubs.net,,Senior Vice President,True,UBS Financial Services,Portland,OR
SRC_M0002155,SRC0000701,Bloomberg,Sandra,Richardson,sandra.richardson@ubs.net,,Executive Director,False,UBS Financial Services,Portland,OR
SRC_M0002156,SRC0000702,Bloomberg,Barbara,Barnes,barbara.barnes@rockcapi.net,846-901-6058,Executive Director,True,Rockefeller Capital Management,Pittsburgh,PA
SRC_M0002157,SRC0000702,Bloomberg,Brian,Murphy,brian.murphy@rockcapi.net,6778746245,Senior Vice President,False,Rockefeller Capital Management,Pittsburgh,PA
SRC_M0002158,SRC0000702,Bloomberg,Amy,Perez,amy.perez@rockcapi.net,8448088432,Senior Associate,False,Rockefeller Capital Management,Pittsburgh,PA
SRC_M0002159,SRC0000702,Bloomberg,Brian,Powell,brian.powell@rockcapi.net,(830) 838-9929,Associate,False,Rockefeller Capital Management,Pittsburgh,PA
SRC_M0002160,SRC0000702,Bloomberg,Deborah,Bennett,dbennett@rockcapi.com,(207) 996-2009,Vice President,False,Rockefeller Capital Management,Pittsburgh,PA
SRC_M0002161,SRC0000703,Bloomberg,Patricia,Carter,patricia.carter@amer.net,343-630-8606,Senior Vice President,True,Ameriprise Financial,Minneapolis,MN
SRC_M0002162,SRC0000703,Bloomberg,Richard,Johnson,rjohnson@amer.com,+16487892148,Executive Director,False,Ameriprise Financial,Minneapolis,MN
SRC_M0002163,SRC0000703,Bloomberg,Patricia,Hil,hilp@amer.com,+15446174987,Financial Advisor,False,Ameriprise Financial,Minneapolis,MN
SRC_M0002164,SRC0000703,Bloomberg,Mary,Ross,mary.ross@amer.net,8524448291,Managing Director,False,Ameriprise Financial,Minneapolis,MN
SRC_M0002165,SRC0000704,Bloomberg,Patricia,Evans,patricia.evans@stif.net,516-291-7877,Senior Vice President,True,Stifel Financial,Salt Lake City,UT
SRC_M0002166,SRC0000704,Bloomberg,Anthony,Robinson,robinsona@stif.com,771-584-2708,Wealth Advisor,False,Stifel Financial,Salt Lake City,UT
SRC_M0002167,SRC0000704,Bloomberg,Michael,Martin,,357-350-8383,Associate,False,Stifel Financial,Salt Lake City,UT
SRC_M0002168,SRC0000705,Bloomberg,Stephanie,Nelson,snelson@morgstan.com,4032387326,Executive Director,True,Morgan Stanley,Phoenix,AZ
SRC_M0002169,SRC0000705,Bloomberg,Laura,Powell,powelll@morgstan.com,,Portfolio Manager,False,Morgan Stanley,Phoenix,AZ
SRC_M0002170,SRC0000705,Bloomberg,Amy,Martinez,amartinez@morgstan.com,2589786828,Assistant Vice President,False,Morgan Stanley,Phoenix,AZ
SRC_M0002171,SRC0000705,Bloomberg,John,Perry,john.perry@morgstan.net,2819214781,Managing Director,False,Morgan Stanley,Phoenix,AZ
SRC_M0002172,SRC0000706,Bloomberg,Jeffrey,Hernandez,jhernandez@wellfargad.com,428.528.4373,Executive Director,True,Wells Fargo Advisors,Boston,MA
SRC_M0002173,SRC0000706,Bloomberg,Dorothy,Green,dgreen@wellfargad.com,,Senior Financial Advisor,False,Wells Fargo Advisors,Boston,MA
SRC_M0002174,SRC0000707,Bloomberg,Paul,Perez,perezp@jannmontsc.com,570-831-2633,Financial Advisor,False,Janney Montgomery Scott,Portland,OR
SRC_M0002175,SRC0000708,Bloomberg,Mary,Walker,walkerm@high.com,(762) 405-4643,Senior Associate,False,HighTower,Memphis,TN
SRC_M0002176,SRC0000708,Bloomberg,Anthony,Evans,anthony.evans@high.net,687.241.8302,Wealth Advisor,False,HighTower,Memphis,TN
SRC_M0002177,SRC0000708,Bloomberg,Christopher,Foster,fosterc@high.com,947-729-1293,Executive Director,False,HighTower,Memphis,TN
SRC_M0002178,SRC0000709,Bloomberg,Kimberly,Ramirez,ramirezk@dynapart.com,978.784.8299,Executive Director,True,Dynasty Financil Partners,Houston,TX
SRC_M0002179,SRC0000709,Bloomberg,Emily,Murphy,murphye@dynapart.com,+17718199783,Wealth Advisor,False,Dynasty Financil Partners,Houston,TX
SRC_M0002180,SRC0000710,Bloomberg,Mary,Adams,adamsm@stif.com,845-926-7763,Vice President,True,Stifel Financial,Miami,FL
SRC_M0002181,SRC0000711,Bloomberg,Michael,Flores,floresm@jannmontsc.com,+13689319883,Portfolio Manager,False,Janney Montgomery Scott,Dallas,TX
SRC_M0002182,SRC0000711,Bloomberg,Thomas,organ,tmorgan@jannmontsc.com,975.998.6821,Senior Associate,False,Janney Montgomery Scott,Dallas,TX
SRC_M0002183,SRC0000711,Bloomberg,Emily,Barnes,ebarnes@jannmontsc.com,309-982-4250,Vice President,False,Janney Montgomery Scott,Dallas,TX
SRC_M0002184,SRC0000712,Bloomberg,Deborah,Turner,dturner@edwajone.com,(499) 387-5343,Vice President,True,Edward Jones,Los Angeles,CA
SRC_M0002185,SRC0000712,Bloomberg,Jessica,Wilson,jessica.wilson@edwajone.net,,Senior Associate,False,Edward Jones,Los Angeles,CA
SRC_M0002186,SRC0000712,Bloomberg,Jessica,Phllips,jphllips@edwajone.com,401-400-1054,Managing Director,False,Edward Jones,Los Angeles,CA
SRC_M0002187,SRC0000712,Bloomberg,Amanda,Torres,amanda.torres@edwajone.net,294-521-5237,Senior Associate,False,Edward Jones,Los Angeles,CA
SRC_M0002188,SRC0000712,Bloomberg,Paul,Sanders,sandersp@edwajone.com,642-669-5220,Senior Portfolio Manager,False,Edward Jones,Los Angeles,CA
SRC_M0002189,SRC0000713,Bloomberg,Dorothy,Kelly,kellyd@oppe.com,2337656141,Executive Director,True,Oppenheimer & Co,Richmond,VA
SRC_M0002190,SRC0000714,Bloomberg,Amy,Miller,millera@edwajone.com,5463858347,Managing Director,True,Edward Jones,Portland,OR
SRC_M0002191,SRC0000714,Bloomberg,Edward,Bryant,bryante@edwajone.com,+15002604297,Senior Financial Advisor,False,Edward Jones,Portland,OR
SRC_M0002192,SRC0000715,Bloomberg,Jeffrey,Rodriguez,jrodriguez@wellfargad.com,(210) 648-7993,Senior Vice President,True,Wells Fargo Advisors,Baltimore,MD
SRC_M0002193,SRC0000715,Bloomberg,Susan,Gonzalez,sgonzalez@wellfargad.com,(587) 235-6316,Director,False,Wells Fargo Advisors,Baltimore,MD
SRC_M0002194,SRC0000715,Bloomberg,Deborah,Parker,,2465323284,Wealth Advisor,False,Wells Fargo Advisors,Baltimore,MD
SRC_M0002195,SRC0000716,Bloomberg,Kathleen,White,kathleen.white@amer.net,749-651-3524,Vice President,True,Ameriprise Financial,Tampa,FL
SRC_M0002196,SRC0000716,Bloomberg,Karen,Garcia,kgarcia@amer.com,571-860-4463,Wealth Advisor,False,Ameriprise Financial,Tampa,FL
SRC_M0002197,SRC0000717,Bloomberg,Donald,Flores,floresd@jannmontsc.com,,Vice President,True,Janney Montgomery Scott,Milwaukee,WI
SRC_M0002198,SRC0000717,Bloomberg,Ryan,Rivera,riverar@jannmontsc.com,(342) 470-8608,Assistant Vice President,False,Janney Montgomery Scott,Milwaukee,WI
SRC_M0002199,SRC0000718,Bloomberg,Sarah,Barnes,sbarnes@high.com,952.982.2792,Executive Director,True,HighTower,Atlanta,GA
SRC_M0002200,SRC0000718,Bloomberg,John,Cook,jcook@high.com,866-271-3859,Director,False,HighTower,Atlanta,GA
SRC_M0002201,SRC0000718,Bloomberg,Jeffrey,Perry,jperry@high.com,371-562-9910,Assistant Vice President,False,HighTower,Atlanta,GA
SRC_M0002202,SRC0000718,Bloomberg,Amanda,Thompson,amanda.thompson@high.net,(726) 685-6792,Financial Advisor,False,HighTower,Atlanta,GA
SRC_M0002203,SRC0000719,Bloomberg,Matthew,Patterson,matthew.patterson@mesi.net,+16066374427,Executive Director,True,Mesirow Financial,Milwaukee,WI
SRC_M0002204,SRC0000719,Bloomberg,Mary,llen,llenm@mesi.com,3358385338,Senior Financial Advisor,False,Mesirow Financial,Milwaukee,WI
SRC_M0002205,SRC0000719,Bloomberg,Charles,Martinez,martinezc@mesi.com,,Wealth Advisor,False,Mesirow Financial,Milwaukee,WI
SRC_M0002206,SRC0000720,Bloomberg,Donna,Powell,dpowell@dynapart.com,861-618-3823,Managing Director,True,Dynasty Financial Partners,Portland,OR
SRC_M0002207,SRC0000720,Bloomberg,Dorothy,Powell,dpowell@dynapart.com,805-689-5206,Director,False,Dynasty Financial Partners,Portland,OR
SRC_M0002208,SRC0000720,Bloomberg,Sarah,Lewis,,651-553-8328,Associate,False,Dynasty Financial Partners,Portland,OR
SRC_M0002209,SRC0000720,Bloomberg,Jessica,Martin,jmartin@dynapart.com,703-258-9286,Senior Wealth Advisor,False,Dynasty Financial Partners,Portland,OR
SRC_M0002210,SRC0000721,Bloomberg,Margaret,King,,2993994354,Executive Director,True,HighTower,Hartford,CT
SRC_M0002211,SRC0000722,Bloomberg,Robert,Wrigth,robert.wrigth@dynapart.net,+13552963832,Executive Director,True,Dynasty Financial Partners,San Francisco,CA
SRC_M0002212,SRC0000722,Bloomberg,Michael,Nguyen,nguyenm@dynapart.com,+14345055430,Senior Portfolio Manager,False,Dynasty Financial Partners,San Francisco,CA
SRC_M0002213,SRC0000723,Bloomberg,Dorothy,Mitchell,dmitchell@stewpart.com,7487117577,Executive Director,True,Steward Partners,Richmond,VA
SRC_M0002214,SRC0000724,Bloomberg,Jeffrey,Henderson,jhenderson@highadvi.com,535-994-7352,Executive Director,True,Hightower Advisors,St. Louis,MO
SRC_M0002215,SRC0000724,Bloomberg,Christopher,White,cwhite@highadvi.com,(618) 381-6123,Senior Wealth Advisor,False,Hightower Advisors,St. Louis,MO
SRC_M0002216,SRC0000725,Bloomberg,Andrew,Lee,alee@high.com,(950) 697-9373,Senior Vice President,True,HighTower,Dallas,TX
SRC_M0002217,SRC0000725,Bloomberg,Jessica,Ramirez,jessica.ramirez@high.net,238-312-2570,Portfolio Manager,False,HighTower,Dallas,TX
SRC_M0002218,SRC0000725,Bloomberg,Steven,Barnes,sbarnes@high.com,+18662793294,Senior Associate,False,HighTower,Dallas,TX
SRC_M0002219,SRC0000726,Bloomberg,Charles,Turner,charles.turner@dynapart.net,726.915.4263,Executive Director,True,Dynasty Financial Partners,Memphis,TN
SRC_M0002220,SRC0000726,Bloomberg,Michael,Wilson,michael.wilson@dynapart.net,,Vice President,False,Dynasty Financial Partners,Memphis,TN
SRC_M0002221,SRC0000726,Bloomberg,Paul,Ramirez,pramirez@dynapart.com,,Executive Director,False,Dynasty Financial Partners,Memphis,TN
SRC_M0002222,SRC0000726,Bloomberg,Richard,Flores,floresr@dynapart.com,421-725-3592,Assistant Vice President,False,Dynasty Financial Partners,Memphis,TN
SRC_M0002223,SRC0000727,Bloomberg,Rebecca,Gonzalez,gonzalezr@merrlync.com,440-763-1031,Managing Director,True,Merrill Lynch,St. Louis,MO
SRC_M0002224,SRC0000727,Bloomberg,Patricia,Price,pprice@merrlync.com,924.800.3753,Senior Vice President,False,Merrill Lynch,St. Louis,MO
SRC_M0002225,SRC0000727,Bloomberg,Laura,Foster,lfoster@merrlync.com,(351) 836-8688,Senior Wealth Advisor,False,Merrill Lynch,St. Louis,MO
SRC_M0002226,SRC0000727,Bloomberg,George,Flores,george.flores@merrlync.net,,Wealth Advisor,False,Merrill Lynch,St. Louis,MO
SRC_M0002227,SRC0000728,Bloomberg,Daniel,Gray,daniel.gray@lpl.net,(717) 544-2868,Senior Vice President,True,LPL Financial,Seattle,WA
SRC_M0002228,SRC0000728,Bloomberg,Mark,Bailey,baileym@lpl.com,(828) 468-9169,Assistant Vice President,False,LPL Financial,Seattle,WA
SRC_M0002229,SRC0000728,Bloomberg,Daniel,Collins,dcollins@lpl.com,8009638846,Senior Vice President,False,LPL Financial,Seattle,WA
SRC_M0002230,SRC0000729,Bloomberg,Jason,Peterson,petersonj@stif.com,+13943589287,Vice President,True,Stifel Financial,New York,NY
SRC_M0002231,SRC0000729,Bloomberg,Melissa,Butler,melissa.butler@stif.net,(386) 997-8513,Director,False,Stifel Financial,New York,NY
SRC_M0002232,SRC0000730,Bloomberg,Susan,Collins,scollins@raymjame.com,263-268-1768,Managing Director,False,Raymond James,Orlando,FL
SRC_M0002233,SRC0000731,Bloomberg,Joshua,King,,694.779.3052,Senior Portfolio Manager,False,Stifel Financial,Louisville,KY
SRC_M0002234,SRC0000732,Bloomberg,James,Martin,james.martin@mesi.net,+12004171752,Senior Vice President,True,Mesirow Financial,New York,NY
SRC_M0002235,SRC0000732,Bloomberg,Deborah,Price,deborah.price@mesi.net,(578) 648-9865,Assistant Vice President,False,Mesirow Financial,New York,NY
SRC_M0002236,SRC0000732,Bloomberg,Betty,Taylor,btaylor@mesi.com,5266024485,Senior Vice President,False,Mesirow Financial,New York,NY
SRC_M0002237,SRC0000732,Bloomberg,Stephanie,Cox,stephanie.cox@mesi.net,+12052501580,Senior Vice President,False,Mesirow Financial,New York,NY
SRC_M0002238,SRC0000732,Bloomberg,Donald,Hughes,dhughes@mesi.com,(760) 312-1415,Associate,False,Mesirow Financial,New York,NY
SRC_M0002239,SRC0000733,Bloomberg,Betty,Thoams,,,Managing Director,True,Hightower Advisors,San Diego,CA
SRC_M0002240,SRC0000733,Bloomberg,Michael,Lewis,mlewis@highadvi.com,+12753429624,Senior Vice President,False,Hightower Advisors,San Diego,CA
SRC_M0002241,SRC0000733,Bloomberg,Jeffrey,Powell,powellj@highadvi.com,,Associate,False,Hightower Advisors,San Diego,CA
SRC_M0002242,SRC0000733,Bloomberg,Betty,Foster,fosterb@highadvi.com,488.970.8398,Financial Advisor,False,Hightower Advisors,San Diego,CA
SRC_M0002243,SRC0000734,Bloomberg,Joshua,Allen,jallen@raymjame.com,+17726107131,Vice President,True,Raymond James,Detroit,MI
SRC_M0002244,SRC0000734,Bloomberg,Robert,Murphy,,594-448-9929,Wealth Advisor,False,Raymond James,Detroit,MI
SRC_M0002245,SRC0000735,Bloomberg,Michael,Smith,msmith@rbc.com,934.997.8738,Vice President,True,RBC Wealth Management,Atlanta,GA
SRC_M0002246,SRC0000735,Bloomberg,Cynthia,Gonzales,,519.820.4951,Director,False,RBC Wealth Management,Atlanta,GA
SRC_M0002247,SRC0000735,Bloomberg,David,Price,dprice@rbc.com,+12532072585,Vice President,False,RBC Wealth Management,Atlanta,GA
SRC_M0002248,SRC0000735,Bloomberg,Thomas,Cooper,coopert@rbc.com,+14759701886,Associate,False,RBC Wealth Management,Atlanta,GA
SRC_M0002249,SRC0000735,Bloomberg,Richard,Simmons,rsimmons@rbc.com,+17073434643,Financial Advisor,False,RBC Wealth Management,Atlanta,GA
SRC_M0002250,SRC0000736,Bloomberg,Patricia,Lee,leep@oppe.com,+18325546259,Executive Director,True,Oppenheimer & Co,Richmond,VA
SRC_M0002251,SRC0000736,Bloomberg,Laura,Lee,llee@oppe.com,6137232398,Associate,False,Oppenheimer & Co,Richmond,VA
SRC_M0002252,SRC0000737,Bloomberg,Stephanie,Henderson,hendersons@morgstan.com,4646588440,Vice President,True,Morgan Stanley,Louisville,KY
SRC_M0002253,SRC0000737,Bloomberg,Amy,Ross,amy.ross@morgstan.net,(883) 465-8751,Executive Director,False,Morgan Stanley,Louisville,KY
SRC_M0002254,SRC0000738,Bloomberg,Andrew,Gray,andrew.gray@oppe.net,385-325-8293,Managing Director,True,Oppenheimer & Co,Chicago,IL
